action,sample_id,cam_0_path,cam_2_path,cam_4_path,cam_5_path,split
the-finger,the-finger_3450,./dataset/multiview_blender/the-finger/the-finger_3450/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_3450/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_3450/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_3450/Cam_5.npy,val
paper,paper-set2 (31),./dataset/multiview_blender/paper/paper-set2 (31)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (31)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (31)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (31)/Cam_5.npy,val
thumbup,thumbup (81),./dataset/multiview_blender/thumbup/thumbup (81)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (81)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (81)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (81)/Cam_5.npy,val
the-finger,the-finger-set2 (257),./dataset/multiview_blender/the-finger/the-finger-set2 (257)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (257)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (257)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (257)/Cam_5.npy,val
scissors,scissors-set2 (582),./dataset/multiview_blender/scissors/scissors-set2 (582)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (582)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (582)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (582)/Cam_5.npy,val
thumbdown,thumbdown (249),./dataset/multiview_blender/thumbdown/thumbdown (249)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (249)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (249)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (249)/Cam_5.npy,val
scissors,scissors_6147,./dataset/multiview_blender/scissors/scissors_6147/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_6147/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_6147/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_6147/Cam_5.npy,val
thumbup,thumbup_6221,./dataset/multiview_blender/thumbup/thumbup_6221/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_6221/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_6221/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_6221/Cam_5.npy,val
the-finger,the-finger_6879,./dataset/multiview_blender/the-finger/the-finger_6879/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_6879/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_6879/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_6879/Cam_5.npy,val
thumbup,hand-7-1385,./dataset/multiview_blender/thumbup/hand-7-1385/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-7-1385/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-7-1385/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-7-1385/Cam_5.npy,val
thumbdown,thumbdown_3406,./dataset/multiview_blender/thumbdown/thumbdown_3406/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_3406/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_3406/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_3406/Cam_5.npy,val
scissors,scissors_1887,./dataset/multiview_blender/scissors/scissors_1887/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_1887/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_1887/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_1887/Cam_5.npy,val
ok,ok_Set2_ (553),./dataset/multiview_blender/ok/ok_Set2_ (553)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (553)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (553)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (553)/Cam_5.npy,val
paper,paper_6130,./dataset/multiview_blender/paper/paper_6130/Cam_0.npy,./dataset/multiview_blender/paper/paper_6130/Cam_2.npy,./dataset/multiview_blender/paper/paper_6130/Cam_4.npy,./dataset/multiview_blender/paper/paper_6130/Cam_5.npy,val
paper,paper_7151,./dataset/multiview_blender/paper/paper_7151/Cam_0.npy,./dataset/multiview_blender/paper/paper_7151/Cam_2.npy,./dataset/multiview_blender/paper/paper_7151/Cam_4.npy,./dataset/multiview_blender/paper/paper_7151/Cam_5.npy,val
paper,paper-set2 (62),./dataset/multiview_blender/paper/paper-set2 (62)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (62)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (62)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (62)/Cam_5.npy,val
rock,rock_6887,./dataset/multiview_blender/rock/rock_6887/Cam_0.npy,./dataset/multiview_blender/rock/rock_6887/Cam_2.npy,./dataset/multiview_blender/rock/rock_6887/Cam_4.npy,./dataset/multiview_blender/rock/rock_6887/Cam_5.npy,val
ok,ok_Set2_ (483),./dataset/multiview_blender/ok/ok_Set2_ (483)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (483)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (483)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (483)/Cam_5.npy,val
scissors,scissors_5757,./dataset/multiview_blender/scissors/scissors_5757/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_5757/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_5757/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_5757/Cam_5.npy,val
rock,rock-set2 (167),./dataset/multiview_blender/rock/rock-set2 (167)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (167)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (167)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (167)/Cam_5.npy,val
scissors,scissors (466),./dataset/multiview_blender/scissors/scissors (466)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (466)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (466)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (466)/Cam_5.npy,val
ok,ok (75),./dataset/multiview_blender/ok/ok (75)/Cam_0.npy,./dataset/multiview_blender/ok/ok (75)/Cam_2.npy,./dataset/multiview_blender/ok/ok (75)/Cam_4.npy,./dataset/multiview_blender/ok/ok (75)/Cam_5.npy,val
the-finger,the-finger (131),./dataset/multiview_blender/the-finger/the-finger (131)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger (131)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger (131)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger (131)/Cam_5.npy,val
rock,rock-set2 (568),./dataset/multiview_blender/rock/rock-set2 (568)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (568)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (568)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (568)/Cam_5.npy,val
thumbup,hand-10-1975,./dataset/multiview_blender/thumbup/hand-10-1975/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-10-1975/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-10-1975/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-10-1975/Cam_5.npy,val
scissors,scissors (360),./dataset/multiview_blender/scissors/scissors (360)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (360)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (360)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (360)/Cam_5.npy,val
the-finger,the-finger-set2 (424),./dataset/multiview_blender/the-finger/the-finger-set2 (424)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (424)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (424)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (424)/Cam_5.npy,val
thumbup,thumbup (196),./dataset/multiview_blender/thumbup/thumbup (196)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (196)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (196)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (196)/Cam_5.npy,val
thumbup,thumbup (486),./dataset/multiview_blender/thumbup/thumbup (486)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (486)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (486)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (486)/Cam_5.npy,val
ok,ok_Set2_ (286),./dataset/multiview_blender/ok/ok_Set2_ (286)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (286)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (286)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (286)/Cam_5.npy,val
thumbup,hand-7-1480,./dataset/multiview_blender/thumbup/hand-7-1480/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-7-1480/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-7-1480/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-7-1480/Cam_5.npy,val
ok,ok_91,./dataset/multiview_blender/ok/ok_91/Cam_0.npy,./dataset/multiview_blender/ok/ok_91/Cam_2.npy,./dataset/multiview_blender/ok/ok_91/Cam_4.npy,./dataset/multiview_blender/ok/ok_91/Cam_5.npy,val
scissors,scissors_7181,./dataset/multiview_blender/scissors/scissors_7181/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_7181/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_7181/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_7181/Cam_5.npy,val
paper,paper_739,./dataset/multiview_blender/paper/paper_739/Cam_0.npy,./dataset/multiview_blender/paper/paper_739/Cam_2.npy,./dataset/multiview_blender/paper/paper_739/Cam_4.npy,./dataset/multiview_blender/paper/paper_739/Cam_5.npy,val
scissors,scissors (485),./dataset/multiview_blender/scissors/scissors (485)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (485)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (485)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (485)/Cam_5.npy,val
scissors,scissors_6169,./dataset/multiview_blender/scissors/scissors_6169/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_6169/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_6169/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_6169/Cam_5.npy,val
thumbup,thumbup (68),./dataset/multiview_blender/thumbup/thumbup (68)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (68)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (68)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (68)/Cam_5.npy,val
thumbup,thumbup (200),./dataset/multiview_blender/thumbup/thumbup (200)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (200)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (200)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (200)/Cam_5.npy,val
thumbdown,thumbdown_4460,./dataset/multiview_blender/thumbdown/thumbdown_4460/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_4460/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_4460/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_4460/Cam_5.npy,val
thumbup,thumbup_6765,./dataset/multiview_blender/thumbup/thumbup_6765/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_6765/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_6765/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_6765/Cam_5.npy,val
paper,paper_3657,./dataset/multiview_blender/paper/paper_3657/Cam_0.npy,./dataset/multiview_blender/paper/paper_3657/Cam_2.npy,./dataset/multiview_blender/paper/paper_3657/Cam_4.npy,./dataset/multiview_blender/paper/paper_3657/Cam_5.npy,val
scissors,scissors-set2 (607),./dataset/multiview_blender/scissors/scissors-set2 (607)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (607)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (607)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (607)/Cam_5.npy,val
rock,rock-set2 (171),./dataset/multiview_blender/rock/rock-set2 (171)/Cam_0.npy,./dataset/multiview_blender/rock/rock-set2 (171)/Cam_2.npy,./dataset/multiview_blender/rock/rock-set2 (171)/Cam_4.npy,./dataset/multiview_blender/rock/rock-set2 (171)/Cam_5.npy,val
scissors,scissors-set2 (404),./dataset/multiview_blender/scissors/scissors-set2 (404)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (404)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (404)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (404)/Cam_5.npy,val
thumbup,thumbup_4136,./dataset/multiview_blender/thumbup/thumbup_4136/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_4136/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_4136/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_4136/Cam_5.npy,val
thumbup,thumbup_7047,./dataset/multiview_blender/thumbup/thumbup_7047/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_7047/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_7047/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_7047/Cam_5.npy,val
paper,paper_5130,./dataset/multiview_blender/paper/paper_5130/Cam_0.npy,./dataset/multiview_blender/paper/paper_5130/Cam_2.npy,./dataset/multiview_blender/paper/paper_5130/Cam_4.npy,./dataset/multiview_blender/paper/paper_5130/Cam_5.npy,val
thumbdown,thumbdown (160),./dataset/multiview_blender/thumbdown/thumbdown (160)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (160)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (160)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (160)/Cam_5.npy,val
scissors,scissors-set2 (387),./dataset/multiview_blender/scissors/scissors-set2 (387)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (387)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (387)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (387)/Cam_5.npy,val
scissors,scissors (471),./dataset/multiview_blender/scissors/scissors (471)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (471)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (471)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (471)/Cam_5.npy,val
paper,paper-set2 (64),./dataset/multiview_blender/paper/paper-set2 (64)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (64)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (64)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (64)/Cam_5.npy,val
scissors,scissors-set2 (239),./dataset/multiview_blender/scissors/scissors-set2 (239)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (239)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (239)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (239)/Cam_5.npy,val
paper,paper-set2 (245),./dataset/multiview_blender/paper/paper-set2 (245)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (245)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (245)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (245)/Cam_5.npy,val
the-finger,the-finger_6878,./dataset/multiview_blender/the-finger/the-finger_6878/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_6878/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_6878/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_6878/Cam_5.npy,val
paper,paper-set2 (471),./dataset/multiview_blender/paper/paper-set2 (471)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (471)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (471)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (471)/Cam_5.npy,val
paper,paper_9140,./dataset/multiview_blender/paper/paper_9140/Cam_0.npy,./dataset/multiview_blender/paper/paper_9140/Cam_2.npy,./dataset/multiview_blender/paper/paper_9140/Cam_4.npy,./dataset/multiview_blender/paper/paper_9140/Cam_5.npy,val
ok,ok_2013,./dataset/multiview_blender/ok/ok_2013/Cam_0.npy,./dataset/multiview_blender/ok/ok_2013/Cam_2.npy,./dataset/multiview_blender/ok/ok_2013/Cam_4.npy,./dataset/multiview_blender/ok/ok_2013/Cam_5.npy,val
ok,ok_787,./dataset/multiview_blender/ok/ok_787/Cam_0.npy,./dataset/multiview_blender/ok/ok_787/Cam_2.npy,./dataset/multiview_blender/ok/ok_787/Cam_4.npy,./dataset/multiview_blender/ok/ok_787/Cam_5.npy,val
thumbdown,thumbdown (103),./dataset/multiview_blender/thumbdown/thumbdown (103)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (103)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (103)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (103)/Cam_5.npy,val
ok,ok_5277,./dataset/multiview_blender/ok/ok_5277/Cam_0.npy,./dataset/multiview_blender/ok/ok_5277/Cam_2.npy,./dataset/multiview_blender/ok/ok_5277/Cam_4.npy,./dataset/multiview_blender/ok/ok_5277/Cam_5.npy,val
scissors,scissors-set2 (646),./dataset/multiview_blender/scissors/scissors-set2 (646)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (646)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (646)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (646)/Cam_5.npy,val
ok,ok_Set2_ (496),./dataset/multiview_blender/ok/ok_Set2_ (496)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (496)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (496)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (496)/Cam_5.npy,val
the-finger,the-finger-set2 (202),./dataset/multiview_blender/the-finger/the-finger-set2 (202)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (202)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (202)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (202)/Cam_5.npy,val
thumbup,thumbup (11),./dataset/multiview_blender/thumbup/thumbup (11)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (11)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (11)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (11)/Cam_5.npy,val
paper,paper (165),./dataset/multiview_blender/paper/paper (165)/Cam_0.npy,./dataset/multiview_blender/paper/paper (165)/Cam_2.npy,./dataset/multiview_blender/paper/paper (165)/Cam_4.npy,./dataset/multiview_blender/paper/paper (165)/Cam_5.npy,val
scissors,scissors-set2 (312),./dataset/multiview_blender/scissors/scissors-set2 (312)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (312)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (312)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (312)/Cam_5.npy,val
the-finger,the-finger_7838,./dataset/multiview_blender/the-finger/the-finger_7838/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_7838/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_7838/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_7838/Cam_5.npy,val
paper,paper_6336,./dataset/multiview_blender/paper/paper_6336/Cam_0.npy,./dataset/multiview_blender/paper/paper_6336/Cam_2.npy,./dataset/multiview_blender/paper/paper_6336/Cam_4.npy,./dataset/multiview_blender/paper/paper_6336/Cam_5.npy,val
scissors,scissors (312),./dataset/multiview_blender/scissors/scissors (312)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (312)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (312)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (312)/Cam_5.npy,val
scissors,scissors_8808,./dataset/multiview_blender/scissors/scissors_8808/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_8808/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_8808/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_8808/Cam_5.npy,val
the-finger,the-finger-set2 (294),./dataset/multiview_blender/the-finger/the-finger-set2 (294)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (294)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (294)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (294)/Cam_5.npy,val
the-finger,the-finger-set2 (103),./dataset/multiview_blender/the-finger/the-finger-set2 (103)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (103)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (103)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (103)/Cam_5.npy,val
the-finger,the-finger (82),./dataset/multiview_blender/the-finger/the-finger (82)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger (82)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger (82)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger (82)/Cam_5.npy,val
thumbup,hand-7-1415,./dataset/multiview_blender/thumbup/hand-7-1415/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-7-1415/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-7-1415/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-7-1415/Cam_5.npy,val
scissors,scissors-set2 (543),./dataset/multiview_blender/scissors/scissors-set2 (543)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (543)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (543)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (543)/Cam_5.npy,val
ok,ok_804,./dataset/multiview_blender/ok/ok_804/Cam_0.npy,./dataset/multiview_blender/ok/ok_804/Cam_2.npy,./dataset/multiview_blender/ok/ok_804/Cam_4.npy,./dataset/multiview_blender/ok/ok_804/Cam_5.npy,val
scissors,scissors_1073,./dataset/multiview_blender/scissors/scissors_1073/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_1073/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_1073/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_1073/Cam_5.npy,val
paper,paper_1830,./dataset/multiview_blender/paper/paper_1830/Cam_0.npy,./dataset/multiview_blender/paper/paper_1830/Cam_2.npy,./dataset/multiview_blender/paper/paper_1830/Cam_4.npy,./dataset/multiview_blender/paper/paper_1830/Cam_5.npy,val
the-finger,the-finger-set2 (393),./dataset/multiview_blender/the-finger/the-finger-set2 (393)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (393)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (393)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (393)/Cam_5.npy,val
scissors,scissors-set2 (221),./dataset/multiview_blender/scissors/scissors-set2 (221)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (221)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (221)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (221)/Cam_5.npy,val
thumbup,thumbup (97),./dataset/multiview_blender/thumbup/thumbup (97)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (97)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (97)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (97)/Cam_5.npy,val
scissors,scissors-set2 (686),./dataset/multiview_blender/scissors/scissors-set2 (686)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (686)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (686)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (686)/Cam_5.npy,val
scissors,scissors-set2 (285),./dataset/multiview_blender/scissors/scissors-set2 (285)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (285)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (285)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (285)/Cam_5.npy,val
scissors,scissors-set2 (235),./dataset/multiview_blender/scissors/scissors-set2 (235)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (235)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (235)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (235)/Cam_5.npy,val
thumbup,thumbup_7055,./dataset/multiview_blender/thumbup/thumbup_7055/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_7055/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_7055/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_7055/Cam_5.npy,val
thumbdown,thumbdown_5353,./dataset/multiview_blender/thumbdown/thumbdown_5353/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_5353/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_5353/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_5353/Cam_5.npy,val
thumbdown,hand-7-1550,./dataset/multiview_blender/thumbdown/hand-7-1550/Cam_0.npy,./dataset/multiview_blender/thumbdown/hand-7-1550/Cam_2.npy,./dataset/multiview_blender/thumbdown/hand-7-1550/Cam_4.npy,./dataset/multiview_blender/thumbdown/hand-7-1550/Cam_5.npy,val
ok,ok_Set2_ (543),./dataset/multiview_blender/ok/ok_Set2_ (543)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (543)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (543)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (543)/Cam_5.npy,val
paper,paper (39),./dataset/multiview_blender/paper/paper (39)/Cam_0.npy,./dataset/multiview_blender/paper/paper (39)/Cam_2.npy,./dataset/multiview_blender/paper/paper (39)/Cam_4.npy,./dataset/multiview_blender/paper/paper (39)/Cam_5.npy,val
the-finger,the-finger-set2 (215),./dataset/multiview_blender/the-finger/the-finger-set2 (215)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (215)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (215)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (215)/Cam_5.npy,val
thumbdown,thumbdown (184),./dataset/multiview_blender/thumbdown/thumbdown (184)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (184)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (184)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (184)/Cam_5.npy,val
the-finger,the-finger_3525,./dataset/multiview_blender/the-finger/the-finger_3525/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_3525/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_3525/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_3525/Cam_5.npy,val
thumbup,hand-9-1765,./dataset/multiview_blender/thumbup/hand-9-1765/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-9-1765/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-9-1765/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-9-1765/Cam_5.npy,val
