action,sample_id,aug_id,input_path,split
thumbup,thumbup (325),thumbup (325)_rotp090,./dataset/rot3d_salux/thumbup/thumbup (325)_rotp090.npy,val
thumbup,thumbup (325),thumbup (325)_rotp135,./dataset/rot3d_salux/thumbup/thumbup (325)_rotp135.npy,val
paper,paper_364,paper_364_rot000,./dataset/rot3d_salux/paper/paper_364_rot000.npy,val
paper,paper_364,paper_364_rotm015,./dataset/rot3d_salux/paper/paper_364_rotm015.npy,val
paper,paper_364,paper_364_rotm030,./dataset/rot3d_salux/paper/paper_364_rotm030.npy,val
paper,paper_364,paper_364_rotm045,./dataset/rot3d_salux/paper/paper_364_rotm045.npy,val
paper,paper_364,paper_364_rotm060,./dataset/rot3d_salux/paper/paper_364_rotm060.npy,val
paper,paper_364,paper_364_rotm075,./dataset/rot3d_salux/paper/paper_364_rotm075.npy,val
paper,paper_364,paper_364_rotp000,./dataset/rot3d_salux/paper/paper_364_rotp000.npy,val
paper,paper_364,paper_364_rotp015,./dataset/rot3d_salux/paper/paper_364_rotp015.npy,val
paper,paper_364,paper_364_rotp030,./dataset/rot3d_salux/paper/paper_364_rotp030.npy,val
paper,paper_364,paper_364_rotp045,./dataset/rot3d_salux/paper/paper_364_rotp045.npy,val
paper,paper_364,paper_364_rotp060,./dataset/rot3d_salux/paper/paper_364_rotp060.npy,val
paper,paper_364,paper_364_rotp075,./dataset/rot3d_salux/paper/paper_364_rotp075.npy,val
paper,paper_364,paper_364_rotp090,./dataset/rot3d_salux/paper/paper_364_rotp090.npy,val
paper,paper_364,paper_364_rotp135,./dataset/rot3d_salux/paper/paper_364_rotp135.npy,val
paper,paper_7926,paper_7926_rot000,./dataset/rot3d_salux/paper/paper_7926_rot000.npy,val
paper,paper_7926,paper_7926_rotm015,./dataset/rot3d_salux/paper/paper_7926_rotm015.npy,val
paper,paper_7926,paper_7926_rotm030,./dataset/rot3d_salux/paper/paper_7926_rotm030.npy,val
paper,paper_7926,paper_7926_rotm045,./dataset/rot3d_salux/paper/paper_7926_rotm045.npy,val
paper,paper_7926,paper_7926_rotm060,./dataset/rot3d_salux/paper/paper_7926_rotm060.npy,val
paper,paper_7926,paper_7926_rotm075,./dataset/rot3d_salux/paper/paper_7926_rotm075.npy,val
paper,paper_7926,paper_7926_rotp000,./dataset/rot3d_salux/paper/paper_7926_rotp000.npy,val
paper,paper_7926,paper_7926_rotp015,./dataset/rot3d_salux/paper/paper_7926_rotp015.npy,val
paper,paper_7926,paper_7926_rotp030,./dataset/rot3d_salux/paper/paper_7926_rotp030.npy,val
paper,paper_7926,paper_7926_rotp045,./dataset/rot3d_salux/paper/paper_7926_rotp045.npy,val
paper,paper_7926,paper_7926_rotp060,./dataset/rot3d_salux/paper/paper_7926_rotp060.npy,val
paper,paper_7926,paper_7926_rotp075,./dataset/rot3d_salux/paper/paper_7926_rotp075.npy,val
paper,paper_7926,paper_7926_rotp090,./dataset/rot3d_salux/paper/paper_7926_rotp090.npy,val
paper,paper_7926,paper_7926_rotp135,./dataset/rot3d_salux/paper/paper_7926_rotp135.npy,val
thumbdown,thumbdown_570,thumbdown_570_rot000,./dataset/rot3d_salux/thumbdown/thumbdown_570_rot000.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotm015,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotm015.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotm030,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotm030.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotm045,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotm045.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotm060,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotm060.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotm075,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotm075.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp000,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp000.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp015,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp015.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp030,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp030.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp045,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp045.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp060,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp060.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp075,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp075.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp090,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp090.npy,val
thumbdown,thumbdown_570,thumbdown_570_rotp135,./dataset/rot3d_salux/thumbdown/thumbdown_570_rotp135.npy,val
paper,paper-set2 (347),paper-set2 (347)_rot000,./dataset/rot3d_salux/paper/paper-set2 (347)_rot000.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotm015,./dataset/rot3d_salux/paper/paper-set2 (347)_rotm015.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotm030,./dataset/rot3d_salux/paper/paper-set2 (347)_rotm030.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotm045,./dataset/rot3d_salux/paper/paper-set2 (347)_rotm045.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotm060,./dataset/rot3d_salux/paper/paper-set2 (347)_rotm060.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotm075,./dataset/rot3d_salux/paper/paper-set2 (347)_rotm075.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp000,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp000.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp015,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp015.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp030,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp030.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp045,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp045.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp060,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp060.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp075,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp075.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp090,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp090.npy,val
paper,paper-set2 (347),paper-set2 (347)_rotp135,./dataset/rot3d_salux/paper/paper-set2 (347)_rotp135.npy,val
ok,ok (137),ok (137)_rot000,./dataset/rot3d_salux/ok/ok (137)_rot000.npy,val
ok,ok (137),ok (137)_rotm015,./dataset/rot3d_salux/ok/ok (137)_rotm015.npy,val
ok,ok (137),ok (137)_rotm030,./dataset/rot3d_salux/ok/ok (137)_rotm030.npy,val
ok,ok (137),ok (137)_rotm045,./dataset/rot3d_salux/ok/ok (137)_rotm045.npy,val
ok,ok (137),ok (137)_rotm060,./dataset/rot3d_salux/ok/ok (137)_rotm060.npy,val
ok,ok (137),ok (137)_rotm075,./dataset/rot3d_salux/ok/ok (137)_rotm075.npy,val
ok,ok (137),ok (137)_rotp000,./dataset/rot3d_salux/ok/ok (137)_rotp000.npy,val
ok,ok (137),ok (137)_rotp015,./dataset/rot3d_salux/ok/ok (137)_rotp015.npy,val
ok,ok (137),ok (137)_rotp030,./dataset/rot3d_salux/ok/ok (137)_rotp030.npy,val
ok,ok (137),ok (137)_rotp045,./dataset/rot3d_salux/ok/ok (137)_rotp045.npy,val
ok,ok (137),ok (137)_rotp060,./dataset/rot3d_salux/ok/ok (137)_rotp060.npy,val
ok,ok (137),ok (137)_rotp075,./dataset/rot3d_salux/ok/ok (137)_rotp075.npy,val
ok,ok (137),ok (137)_rotp090,./dataset/rot3d_salux/ok/ok (137)_rotp090.npy,val
ok,ok (137),ok (137)_rotp135,./dataset/rot3d_salux/ok/ok (137)_rotp135.npy,val
thumbup,thumbup_6429,thumbup_6429_rot000,./dataset/rot3d_salux/thumbup/thumbup_6429_rot000.npy,val
thumbup,thumbup_6429,thumbup_6429_rotm015,./dataset/rot3d_salux/thumbup/thumbup_6429_rotm015.npy,val
thumbup,thumbup_6429,thumbup_6429_rotm030,./dataset/rot3d_salux/thumbup/thumbup_6429_rotm030.npy,val
thumbup,thumbup_6429,thumbup_6429_rotm045,./dataset/rot3d_salux/thumbup/thumbup_6429_rotm045.npy,val
thumbup,thumbup_6429,thumbup_6429_rotm060,./dataset/rot3d_salux/thumbup/thumbup_6429_rotm060.npy,val
thumbup,thumbup_6429,thumbup_6429_rotm075,./dataset/rot3d_salux/thumbup/thumbup_6429_rotm075.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp000,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp000.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp015,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp015.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp030,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp030.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp045,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp045.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp060,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp060.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp075,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp075.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp090,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp090.npy,val
thumbup,thumbup_6429,thumbup_6429_rotp135,./dataset/rot3d_salux/thumbup/thumbup_6429_rotp135.npy,val
scissors,scissors_4624,scissors_4624_rot000,./dataset/rot3d_salux/scissors/scissors_4624_rot000.npy,val
scissors,scissors_4624,scissors_4624_rotm015,./dataset/rot3d_salux/scissors/scissors_4624_rotm015.npy,val
scissors,scissors_4624,scissors_4624_rotm030,./dataset/rot3d_salux/scissors/scissors_4624_rotm030.npy,val
scissors,scissors_4624,scissors_4624_rotm045,./dataset/rot3d_salux/scissors/scissors_4624_rotm045.npy,val
scissors,scissors_4624,scissors_4624_rotm060,./dataset/rot3d_salux/scissors/scissors_4624_rotm060.npy,val
scissors,scissors_4624,scissors_4624_rotm075,./dataset/rot3d_salux/scissors/scissors_4624_rotm075.npy,val
scissors,scissors_4624,scissors_4624_rotp000,./dataset/rot3d_salux/scissors/scissors_4624_rotp000.npy,val
scissors,scissors_4624,scissors_4624_rotp015,./dataset/rot3d_salux/scissors/scissors_4624_rotp015.npy,val
scissors,scissors_4624,scissors_4624_rotp030,./dataset/rot3d_salux/scissors/scissors_4624_rotp030.npy,val
scissors,scissors_4624,scissors_4624_rotp045,./dataset/rot3d_salux/scissors/scissors_4624_rotp045.npy,val
scissors,scissors_4624,scissors_4624_rotp060,./dataset/rot3d_salux/scissors/scissors_4624_rotp060.npy,val
scissors,scissors_4624,scissors_4624_rotp075,./dataset/rot3d_salux/scissors/scissors_4624_rotp075.npy,val
scissors,scissors_4624,scissors_4624_rotp090,./dataset/rot3d_salux/scissors/scissors_4624_rotp090.npy,val
scissors,scissors_4624,scissors_4624_rotp135,./dataset/rot3d_salux/scissors/scissors_4624_rotp135.npy,val
rock,rock-set2 (3),rock-set2 (3)_rot000,./dataset/rot3d_salux/rock/rock-set2 (3)_rot000.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotm015,./dataset/rot3d_salux/rock/rock-set2 (3)_rotm015.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotm030,./dataset/rot3d_salux/rock/rock-set2 (3)_rotm030.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotm045,./dataset/rot3d_salux/rock/rock-set2 (3)_rotm045.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotm060,./dataset/rot3d_salux/rock/rock-set2 (3)_rotm060.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotm075,./dataset/rot3d_salux/rock/rock-set2 (3)_rotm075.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp000,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp000.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp015,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp015.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp030,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp030.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp045,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp045.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp060,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp060.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp075,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp075.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp090,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp090.npy,val
rock,rock-set2 (3),rock-set2 (3)_rotp135,./dataset/rot3d_salux/rock/rock-set2 (3)_rotp135.npy,val
rock,rock_2423,rock_2423_rot000,./dataset/rot3d_salux/rock/rock_2423_rot000.npy,val
rock,rock_2423,rock_2423_rotm015,./dataset/rot3d_salux/rock/rock_2423_rotm015.npy,val
rock,rock_2423,rock_2423_rotm030,./dataset/rot3d_salux/rock/rock_2423_rotm030.npy,val
rock,rock_2423,rock_2423_rotm045,./dataset/rot3d_salux/rock/rock_2423_rotm045.npy,val
rock,rock_2423,rock_2423_rotm060,./dataset/rot3d_salux/rock/rock_2423_rotm060.npy,val
rock,rock_2423,rock_2423_rotm075,./dataset/rot3d_salux/rock/rock_2423_rotm075.npy,val
rock,rock_2423,rock_2423_rotp000,./dataset/rot3d_salux/rock/rock_2423_rotp000.npy,val
rock,rock_2423,rock_2423_rotp015,./dataset/rot3d_salux/rock/rock_2423_rotp015.npy,val
rock,rock_2423,rock_2423_rotp030,./dataset/rot3d_salux/rock/rock_2423_rotp030.npy,val
rock,rock_2423,rock_2423_rotp045,./dataset/rot3d_salux/rock/rock_2423_rotp045.npy,val
rock,rock_2423,rock_2423_rotp060,./dataset/rot3d_salux/rock/rock_2423_rotp060.npy,val
rock,rock_2423,rock_2423_rotp075,./dataset/rot3d_salux/rock/rock_2423_rotp075.npy,val
rock,rock_2423,rock_2423_rotp090,./dataset/rot3d_salux/rock/rock_2423_rotp090.npy,val
rock,rock_2423,rock_2423_rotp135,./dataset/rot3d_salux/rock/rock_2423_rotp135.npy,val
the-finger,the-finger_246,the-finger_246_rot000,./dataset/rot3d_salux/the-finger/the-finger_246_rot000.npy,val
the-finger,the-finger_246,the-finger_246_rotm015,./dataset/rot3d_salux/the-finger/the-finger_246_rotm015.npy,val
the-finger,the-finger_246,the-finger_246_rotm030,./dataset/rot3d_salux/the-finger/the-finger_246_rotm030.npy,val
the-finger,the-finger_246,the-finger_246_rotm045,./dataset/rot3d_salux/the-finger/the-finger_246_rotm045.npy,val
the-finger,the-finger_246,the-finger_246_rotm060,./dataset/rot3d_salux/the-finger/the-finger_246_rotm060.npy,val
the-finger,the-finger_246,the-finger_246_rotm075,./dataset/rot3d_salux/the-finger/the-finger_246_rotm075.npy,val
the-finger,the-finger_246,the-finger_246_rotp000,./dataset/rot3d_salux/the-finger/the-finger_246_rotp000.npy,val
the-finger,the-finger_246,the-finger_246_rotp015,./dataset/rot3d_salux/the-finger/the-finger_246_rotp015.npy,val
the-finger,the-finger_246,the-finger_246_rotp030,./dataset/rot3d_salux/the-finger/the-finger_246_rotp030.npy,val
the-finger,the-finger_246,the-finger_246_rotp045,./dataset/rot3d_salux/the-finger/the-finger_246_rotp045.npy,val
the-finger,the-finger_246,the-finger_246_rotp060,./dataset/rot3d_salux/the-finger/the-finger_246_rotp060.npy,val
the-finger,the-finger_246,the-finger_246_rotp075,./dataset/rot3d_salux/the-finger/the-finger_246_rotp075.npy,val
the-finger,the-finger_246,the-finger_246_rotp090,./dataset/rot3d_salux/the-finger/the-finger_246_rotp090.npy,val
the-finger,the-finger_246,the-finger_246_rotp135,./dataset/rot3d_salux/the-finger/the-finger_246_rotp135.npy,val
thumbup,thumbup_6413,thumbup_6413_rot000,./dataset/rot3d_salux/thumbup/thumbup_6413_rot000.npy,val
thumbup,thumbup_6413,thumbup_6413_rotm015,./dataset/rot3d_salux/thumbup/thumbup_6413_rotm015.npy,val
thumbup,thumbup_6413,thumbup_6413_rotm030,./dataset/rot3d_salux/thumbup/thumbup_6413_rotm030.npy,val
thumbup,thumbup_6413,thumbup_6413_rotm045,./dataset/rot3d_salux/thumbup/thumbup_6413_rotm045.npy,val
thumbup,thumbup_6413,thumbup_6413_rotm060,./dataset/rot3d_salux/thumbup/thumbup_6413_rotm060.npy,val
thumbup,thumbup_6413,thumbup_6413_rotm075,./dataset/rot3d_salux/thumbup/thumbup_6413_rotm075.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp000,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp000.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp015,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp015.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp030,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp030.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp045,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp045.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp060,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp060.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp075,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp075.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp090,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp090.npy,val
thumbup,thumbup_6413,thumbup_6413_rotp135,./dataset/rot3d_salux/thumbup/thumbup_6413_rotp135.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rot000,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rot000.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotm015,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotm015.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotm030,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotm030.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotm045,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotm045.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotm060,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotm060.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotm075,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotm075.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp000,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp000.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp015,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp015.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp030,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp030.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp045,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp045.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp060,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp060.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp075,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp075.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp090,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp090.npy,val
ok,ok_Set2_ (425),ok_Set2_ (425)_rotp135,./dataset/rot3d_salux/ok/ok_Set2_ (425)_rotp135.npy,val
paper,paper_5467,paper_5467_rot000,./dataset/rot3d_salux/paper/paper_5467_rot000.npy,val
paper,paper_5467,paper_5467_rotm015,./dataset/rot3d_salux/paper/paper_5467_rotm015.npy,val
paper,paper_5467,paper_5467_rotm030,./dataset/rot3d_salux/paper/paper_5467_rotm030.npy,val
paper,paper_5467,paper_5467_rotm045,./dataset/rot3d_salux/paper/paper_5467_rotm045.npy,val
paper,paper_5467,paper_5467_rotm060,./dataset/rot3d_salux/paper/paper_5467_rotm060.npy,val
paper,paper_5467,paper_5467_rotm075,./dataset/rot3d_salux/paper/paper_5467_rotm075.npy,val
paper,paper_5467,paper_5467_rotp000,./dataset/rot3d_salux/paper/paper_5467_rotp000.npy,val
paper,paper_5467,paper_5467_rotp015,./dataset/rot3d_salux/paper/paper_5467_rotp015.npy,val
paper,paper_5467,paper_5467_rotp030,./dataset/rot3d_salux/paper/paper_5467_rotp030.npy,val
paper,paper_5467,paper_5467_rotp045,./dataset/rot3d_salux/paper/paper_5467_rotp045.npy,val
paper,paper_5467,paper_5467_rotp060,./dataset/rot3d_salux/paper/paper_5467_rotp060.npy,val
paper,paper_5467,paper_5467_rotp075,./dataset/rot3d_salux/paper/paper_5467_rotp075.npy,val
paper,paper_5467,paper_5467_rotp090,./dataset/rot3d_salux/paper/paper_5467_rotp090.npy,val
paper,paper_5467,paper_5467_rotp135,./dataset/rot3d_salux/paper/paper_5467_rotp135.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rot000,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rot000.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotm015,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotm015.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotm030,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotm030.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotm045,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotm045.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotm060,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotm060.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotm075,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotm075.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp000,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp000.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp015,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp015.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp030,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp030.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp045,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp045.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp060,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp060.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp075,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp075.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp090,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp090.npy,val
ok,ok_Set2_ (255),ok_Set2_ (255)_rotp135,./dataset/rot3d_salux/ok/ok_Set2_ (255)_rotp135.npy,val
rock,rock-set2 (423),rock-set2 (423)_rot000,./dataset/rot3d_salux/rock/rock-set2 (423)_rot000.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotm015,./dataset/rot3d_salux/rock/rock-set2 (423)_rotm015.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotm030,./dataset/rot3d_salux/rock/rock-set2 (423)_rotm030.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotm045,./dataset/rot3d_salux/rock/rock-set2 (423)_rotm045.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotm060,./dataset/rot3d_salux/rock/rock-set2 (423)_rotm060.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotm075,./dataset/rot3d_salux/rock/rock-set2 (423)_rotm075.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp000,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp000.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp015,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp015.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp030,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp030.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp045,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp045.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp060,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp060.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp075,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp075.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp090,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp090.npy,val
rock,rock-set2 (423),rock-set2 (423)_rotp135,./dataset/rot3d_salux/rock/rock-set2 (423)_rotp135.npy,val
thumbup,thumbup (337),thumbup (337)_rot000,./dataset/rot3d_salux/thumbup/thumbup (337)_rot000.npy,val
thumbup,thumbup (337),thumbup (337)_rotm015,./dataset/rot3d_salux/thumbup/thumbup (337)_rotm015.npy,val
thumbup,thumbup (337),thumbup (337)_rotm030,./dataset/rot3d_salux/thumbup/thumbup (337)_rotm030.npy,val
thumbup,thumbup (337),thumbup (337)_rotm045,./dataset/rot3d_salux/thumbup/thumbup (337)_rotm045.npy,val
thumbup,thumbup (337),thumbup (337)_rotm060,./dataset/rot3d_salux/thumbup/thumbup (337)_rotm060.npy,val
thumbup,thumbup (337),thumbup (337)_rotm075,./dataset/rot3d_salux/thumbup/thumbup (337)_rotm075.npy,val
thumbup,thumbup (337),thumbup (337)_rotp000,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp000.npy,val
thumbup,thumbup (337),thumbup (337)_rotp015,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp015.npy,val
thumbup,thumbup (337),thumbup (337)_rotp030,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp030.npy,val
thumbup,thumbup (337),thumbup (337)_rotp045,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp045.npy,val
thumbup,thumbup (337),thumbup (337)_rotp060,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp060.npy,val
thumbup,thumbup (337),thumbup (337)_rotp075,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp075.npy,val
thumbup,thumbup (337),thumbup (337)_rotp090,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp090.npy,val
thumbup,thumbup (337),thumbup (337)_rotp135,./dataset/rot3d_salux/thumbup/thumbup (337)_rotp135.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rot000,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rot000.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotm015,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotm015.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotm030,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotm030.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotm045,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotm045.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotm060,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotm060.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotm075,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotm075.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotp000,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotp000.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotp015,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotp015.npy,val
thumbdown,thumbdown (15),thumbdown (15)_rotp030,./dataset/rot3d_salux/thumbdown/thumbdown (15)_rotp030.npy,val
