action,sample_id,cam_0_path,cam_1_path,cam_2_path,cam_3_path,split
thumbup,thumbup (217),./dataset/mv3d_salux/thumbup/thumbup (217)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (217)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (217)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (217)/cam_3.npy,test
ok,ok_7018,./dataset/mv3d_salux/ok/ok_7018/cam_0.npy,./dataset/mv3d_salux/ok/ok_7018/cam_1.npy,./dataset/mv3d_salux/ok/ok_7018/cam_2.npy,./dataset/mv3d_salux/ok/ok_7018/cam_3.npy,test
ok,ok_5292,./dataset/mv3d_salux/ok/ok_5292/cam_0.npy,./dataset/mv3d_salux/ok/ok_5292/cam_1.npy,./dataset/mv3d_salux/ok/ok_5292/cam_2.npy,./dataset/mv3d_salux/ok/ok_5292/cam_3.npy,test
scissors,scissors (282),./dataset/mv3d_salux/scissors/scissors (282)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (282)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (282)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (282)/cam_3.npy,test
thumbup,thumbup_8966,./dataset/mv3d_salux/thumbup/thumbup_8966/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_8966/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_8966/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_8966/cam_3.npy,test
scissors,scissors (427),./dataset/mv3d_salux/scissors/scissors (427)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (427)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (427)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (427)/cam_3.npy,test
thumbup,thumbup_7193,./dataset/mv3d_salux/thumbup/thumbup_7193/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_7193/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_7193/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_7193/cam_3.npy,test
thumbdown,thumbdown_153,./dataset/mv3d_salux/thumbdown/thumbdown_153/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_153/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_153/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_153/cam_3.npy,test
scissors,scissors-set2 (364),./dataset/mv3d_salux/scissors/scissors-set2 (364)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (364)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (364)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (364)/cam_3.npy,test
thumbdown,thumbdown_6453,./dataset/mv3d_salux/thumbdown/thumbdown_6453/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6453/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6453/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6453/cam_3.npy,test
scissors,scissors-set2 (30),./dataset/mv3d_salux/scissors/scissors-set2 (30)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (30)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (30)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (30)/cam_3.npy,test
thumbup,thumbup_8928,./dataset/mv3d_salux/thumbup/thumbup_8928/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_8928/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_8928/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_8928/cam_3.npy,test
thumbup,thumbup (225),./dataset/mv3d_salux/thumbup/thumbup (225)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (225)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (225)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (225)/cam_3.npy,test
scissors,scissors-set2 (638),./dataset/mv3d_salux/scissors/scissors-set2 (638)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (638)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (638)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (638)/cam_3.npy,test
paper,paper (107),./dataset/mv3d_salux/paper/paper (107)/cam_0.npy,./dataset/mv3d_salux/paper/paper (107)/cam_1.npy,./dataset/mv3d_salux/paper/paper (107)/cam_2.npy,./dataset/mv3d_salux/paper/paper (107)/cam_3.npy,test
scissors,scissors (211),./dataset/mv3d_salux/scissors/scissors (211)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (211)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (211)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (211)/cam_3.npy,test
paper,paper-set2 (103),./dataset/mv3d_salux/paper/paper-set2 (103)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (103)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (103)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (103)/cam_3.npy,test
thumbdown,thumbdown_7249,./dataset/mv3d_salux/thumbdown/thumbdown_7249/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7249/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7249/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7249/cam_3.npy,test
thumbup,hand-10-1980,./dataset/mv3d_salux/thumbup/hand-10-1980/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-10-1980/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-10-1980/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-10-1980/cam_3.npy,test
paper,paper_24,./dataset/mv3d_salux/paper/paper_24/cam_0.npy,./dataset/mv3d_salux/paper/paper_24/cam_1.npy,./dataset/mv3d_salux/paper/paper_24/cam_2.npy,./dataset/mv3d_salux/paper/paper_24/cam_3.npy,test
thumbup,hand-9-1740,./dataset/mv3d_salux/thumbup/hand-9-1740/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-9-1740/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-9-1740/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-9-1740/cam_3.npy,test
scissors,scissors-set2 (729),./dataset/mv3d_salux/scissors/scissors-set2 (729)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (729)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (729)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (729)/cam_3.npy,test
paper,paper-set2 (424),./dataset/mv3d_salux/paper/paper-set2 (424)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (424)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (424)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (424)/cam_3.npy,test
thumbdown,thumbdown_5615,./dataset/mv3d_salux/thumbdown/thumbdown_5615/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5615/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5615/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5615/cam_3.npy,test
scissors,scissors (267),./dataset/mv3d_salux/scissors/scissors (267)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (267)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (267)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (267)/cam_3.npy,test
the-finger,the-finger-set2 (234),./dataset/mv3d_salux/the-finger/the-finger-set2 (234)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (234)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (234)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (234)/cam_3.npy,test
thumbup,hand-10-2140,./dataset/mv3d_salux/thumbup/hand-10-2140/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-10-2140/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-10-2140/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-10-2140/cam_3.npy,test
thumbdown,thumbdown_5573,./dataset/mv3d_salux/thumbdown/thumbdown_5573/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5573/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5573/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5573/cam_3.npy,test
scissors,scissors (324),./dataset/mv3d_salux/scissors/scissors (324)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (324)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (324)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (324)/cam_3.npy,test
ok,ok_1556,./dataset/mv3d_salux/ok/ok_1556/cam_0.npy,./dataset/mv3d_salux/ok/ok_1556/cam_1.npy,./dataset/mv3d_salux/ok/ok_1556/cam_2.npy,./dataset/mv3d_salux/ok/ok_1556/cam_3.npy,test
rock,rock_3152,./dataset/mv3d_salux/rock/rock_3152/cam_0.npy,./dataset/mv3d_salux/rock/rock_3152/cam_1.npy,./dataset/mv3d_salux/rock/rock_3152/cam_2.npy,./dataset/mv3d_salux/rock/rock_3152/cam_3.npy,test
ok,ok_Set2_ (474),./dataset/mv3d_salux/ok/ok_Set2_ (474)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (474)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (474)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (474)/cam_3.npy,test
scissors,scissors-set2 (477),./dataset/mv3d_salux/scissors/scissors-set2 (477)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (477)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (477)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (477)/cam_3.npy,test
thumbup,thumbup (89),./dataset/mv3d_salux/thumbup/thumbup (89)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (89)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (89)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (89)/cam_3.npy,test
paper,paper-set2 (402),./dataset/mv3d_salux/paper/paper-set2 (402)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (402)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (402)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (402)/cam_3.npy,test
scissors,scissors-set2 (576),./dataset/mv3d_salux/scissors/scissors-set2 (576)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (576)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (576)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (576)/cam_3.npy,test
ok,ok (115),./dataset/mv3d_salux/ok/ok (115)/cam_0.npy,./dataset/mv3d_salux/ok/ok (115)/cam_1.npy,./dataset/mv3d_salux/ok/ok (115)/cam_2.npy,./dataset/mv3d_salux/ok/ok (115)/cam_3.npy,test
scissors,scissors_7170,./dataset/mv3d_salux/scissors/scissors_7170/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_7170/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_7170/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_7170/cam_3.npy,test
thumbup,thumbup (150),./dataset/mv3d_salux/thumbup/thumbup (150)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (150)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (150)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (150)/cam_3.npy,test
paper,paper_3814,./dataset/mv3d_salux/paper/paper_3814/cam_0.npy,./dataset/mv3d_salux/paper/paper_3814/cam_1.npy,./dataset/mv3d_salux/paper/paper_3814/cam_2.npy,./dataset/mv3d_salux/paper/paper_3814/cam_3.npy,test
paper,paper-set2 (454),./dataset/mv3d_salux/paper/paper-set2 (454)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (454)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (454)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (454)/cam_3.npy,test
ok,ok_5777,./dataset/mv3d_salux/ok/ok_5777/cam_0.npy,./dataset/mv3d_salux/ok/ok_5777/cam_1.npy,./dataset/mv3d_salux/ok/ok_5777/cam_2.npy,./dataset/mv3d_salux/ok/ok_5777/cam_3.npy,test
paper,paper-set2 (403),./dataset/mv3d_salux/paper/paper-set2 (403)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (403)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (403)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (403)/cam_3.npy,test
the-finger,the-finger-set2 (371),./dataset/mv3d_salux/the-finger/the-finger-set2 (371)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (371)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (371)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (371)/cam_3.npy,test
the-finger,the-finger_7093,./dataset/mv3d_salux/the-finger/the-finger_7093/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_7093/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_7093/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_7093/cam_3.npy,test
the-finger,the-finger_6062,./dataset/mv3d_salux/the-finger/the-finger_6062/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_6062/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_6062/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_6062/cam_3.npy,test
scissors,scissors_6375,./dataset/mv3d_salux/scissors/scissors_6375/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6375/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6375/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6375/cam_3.npy,test
thumbup,thumbup (336),./dataset/mv3d_salux/thumbup/thumbup (336)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (336)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (336)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (336)/cam_3.npy,test
ok,ok (108),./dataset/mv3d_salux/ok/ok (108)/cam_0.npy,./dataset/mv3d_salux/ok/ok (108)/cam_1.npy,./dataset/mv3d_salux/ok/ok (108)/cam_2.npy,./dataset/mv3d_salux/ok/ok (108)/cam_3.npy,test
the-finger,the-finger (61),./dataset/mv3d_salux/the-finger/the-finger (61)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger (61)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger (61)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger (61)/cam_3.npy,test
thumbup,thumbup_6756,./dataset/mv3d_salux/thumbup/thumbup_6756/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_6756/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_6756/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_6756/cam_3.npy,test
scissors,scissors-set2 (74),./dataset/mv3d_salux/scissors/scissors-set2 (74)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (74)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (74)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (74)/cam_3.npy,test
ok,ok_Set2_ (123),./dataset/mv3d_salux/ok/ok_Set2_ (123)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (123)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (123)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (123)/cam_3.npy,test
the-finger,the-finger_6871,./dataset/mv3d_salux/the-finger/the-finger_6871/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_6871/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_6871/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_6871/cam_3.npy,test
rock,rock-set2 (426),./dataset/mv3d_salux/rock/rock-set2 (426)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (426)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (426)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (426)/cam_3.npy,test
scissors,scissors_1083,./dataset/mv3d_salux/scissors/scissors_1083/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_1083/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_1083/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_1083/cam_3.npy,test
paper,paper_2440,./dataset/mv3d_salux/paper/paper_2440/cam_0.npy,./dataset/mv3d_salux/paper/paper_2440/cam_1.npy,./dataset/mv3d_salux/paper/paper_2440/cam_2.npy,./dataset/mv3d_salux/paper/paper_2440/cam_3.npy,test
the-finger,the-finger_5363,./dataset/mv3d_salux/the-finger/the-finger_5363/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_5363/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_5363/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_5363/cam_3.npy,test
thumbdown,thumbdown (268),./dataset/mv3d_salux/thumbdown/thumbdown (268)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (268)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (268)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (268)/cam_3.npy,test
scissors,scissors_6368,./dataset/mv3d_salux/scissors/scissors_6368/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6368/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6368/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6368/cam_3.npy,test
scissors,scissors_766,./dataset/mv3d_salux/scissors/scissors_766/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_766/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_766/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_766/cam_3.npy,test
scissors,scissors (259),./dataset/mv3d_salux/scissors/scissors (259)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (259)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (259)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (259)/cam_3.npy,test
ok,ok_Set2_ (137),./dataset/mv3d_salux/ok/ok_Set2_ (137)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (137)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (137)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (137)/cam_3.npy,test
paper,paper_5720,./dataset/mv3d_salux/paper/paper_5720/cam_0.npy,./dataset/mv3d_salux/paper/paper_5720/cam_1.npy,./dataset/mv3d_salux/paper/paper_5720/cam_2.npy,./dataset/mv3d_salux/paper/paper_5720/cam_3.npy,test
scissors,scissors-set2 (634),./dataset/mv3d_salux/scissors/scissors-set2 (634)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (634)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (634)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (634)/cam_3.npy,test
ok,ok (223),./dataset/mv3d_salux/ok/ok (223)/cam_0.npy,./dataset/mv3d_salux/ok/ok (223)/cam_1.npy,./dataset/mv3d_salux/ok/ok (223)/cam_2.npy,./dataset/mv3d_salux/ok/ok (223)/cam_3.npy,test
rock,rock_5409,./dataset/mv3d_salux/rock/rock_5409/cam_0.npy,./dataset/mv3d_salux/rock/rock_5409/cam_1.npy,./dataset/mv3d_salux/rock/rock_5409/cam_2.npy,./dataset/mv3d_salux/rock/rock_5409/cam_3.npy,test
ok,ok_8036,./dataset/mv3d_salux/ok/ok_8036/cam_0.npy,./dataset/mv3d_salux/ok/ok_8036/cam_1.npy,./dataset/mv3d_salux/ok/ok_8036/cam_2.npy,./dataset/mv3d_salux/ok/ok_8036/cam_3.npy,test
paper,paper-set2 (364),./dataset/mv3d_salux/paper/paper-set2 (364)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (364)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (364)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (364)/cam_3.npy,test
thumbdown,thumbdown_8584,./dataset/mv3d_salux/thumbdown/thumbdown_8584/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_8584/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_8584/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_8584/cam_3.npy,test
scissors,scissors_6145,./dataset/mv3d_salux/scissors/scissors_6145/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6145/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6145/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6145/cam_3.npy,test
scissors,scissors-set2 (373),./dataset/mv3d_salux/scissors/scissors-set2 (373)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (373)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (373)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (373)/cam_3.npy,test
paper,paper_5908,./dataset/mv3d_salux/paper/paper_5908/cam_0.npy,./dataset/mv3d_salux/paper/paper_5908/cam_1.npy,./dataset/mv3d_salux/paper/paper_5908/cam_2.npy,./dataset/mv3d_salux/paper/paper_5908/cam_3.npy,test
rock,rock-set2 (24),./dataset/mv3d_salux/rock/rock-set2 (24)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (24)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (24)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (24)/cam_3.npy,test
ok,ok_6388,./dataset/mv3d_salux/ok/ok_6388/cam_0.npy,./dataset/mv3d_salux/ok/ok_6388/cam_1.npy,./dataset/mv3d_salux/ok/ok_6388/cam_2.npy,./dataset/mv3d_salux/ok/ok_6388/cam_3.npy,test
thumbdown,hand-10-2315,./dataset/mv3d_salux/thumbdown/hand-10-2315/cam_0.npy,./dataset/mv3d_salux/thumbdown/hand-10-2315/cam_1.npy,./dataset/mv3d_salux/thumbdown/hand-10-2315/cam_2.npy,./dataset/mv3d_salux/thumbdown/hand-10-2315/cam_3.npy,test
ok,ok_6993,./dataset/mv3d_salux/ok/ok_6993/cam_0.npy,./dataset/mv3d_salux/ok/ok_6993/cam_1.npy,./dataset/mv3d_salux/ok/ok_6993/cam_2.npy,./dataset/mv3d_salux/ok/ok_6993/cam_3.npy,test
ok,ok_Set2_ (497),./dataset/mv3d_salux/ok/ok_Set2_ (497)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (497)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (497)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (497)/cam_3.npy,test
scissors,scissors-set2 (255),./dataset/mv3d_salux/scissors/scissors-set2 (255)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (255)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (255)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (255)/cam_3.npy,test
scissors,scissors-set2 (493),./dataset/mv3d_salux/scissors/scissors-set2 (493)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (493)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (493)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (493)/cam_3.npy,test
scissors,scissors-set2 (66),./dataset/mv3d_salux/scissors/scissors-set2 (66)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (66)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (66)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (66)/cam_3.npy,test
scissors,scissors-set2 (693),./dataset/mv3d_salux/scissors/scissors-set2 (693)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (693)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (693)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (693)/cam_3.npy,test
ok,ok_1945,./dataset/mv3d_salux/ok/ok_1945/cam_0.npy,./dataset/mv3d_salux/ok/ok_1945/cam_1.npy,./dataset/mv3d_salux/ok/ok_1945/cam_2.npy,./dataset/mv3d_salux/ok/ok_1945/cam_3.npy,test
ok,ok (74),./dataset/mv3d_salux/ok/ok (74)/cam_0.npy,./dataset/mv3d_salux/ok/ok (74)/cam_1.npy,./dataset/mv3d_salux/ok/ok (74)/cam_2.npy,./dataset/mv3d_salux/ok/ok (74)/cam_3.npy,test
paper,paper_9158,./dataset/mv3d_salux/paper/paper_9158/cam_0.npy,./dataset/mv3d_salux/paper/paper_9158/cam_1.npy,./dataset/mv3d_salux/paper/paper_9158/cam_2.npy,./dataset/mv3d_salux/paper/paper_9158/cam_3.npy,test
paper,paper-set2 (85),./dataset/mv3d_salux/paper/paper-set2 (85)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (85)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (85)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (85)/cam_3.npy,test
thumbdown,thumbdown (331),./dataset/mv3d_salux/thumbdown/thumbdown (331)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (331)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (331)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (331)/cam_3.npy,test
thumbdown,thumbdown (123),./dataset/mv3d_salux/thumbdown/thumbdown (123)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (123)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (123)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (123)/cam_3.npy,test
thumbdown,thumbdown (192),./dataset/mv3d_salux/thumbdown/thumbdown (192)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (192)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (192)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (192)/cam_3.npy,test
paper,paper (59),./dataset/mv3d_salux/paper/paper (59)/cam_0.npy,./dataset/mv3d_salux/paper/paper (59)/cam_1.npy,./dataset/mv3d_salux/paper/paper (59)/cam_2.npy,./dataset/mv3d_salux/paper/paper (59)/cam_3.npy,test
ok,ok (146),./dataset/mv3d_salux/ok/ok (146)/cam_0.npy,./dataset/mv3d_salux/ok/ok (146)/cam_1.npy,./dataset/mv3d_salux/ok/ok (146)/cam_2.npy,./dataset/mv3d_salux/ok/ok (146)/cam_3.npy,test
thumbdown,thumbdown_5827,./dataset/mv3d_salux/thumbdown/thumbdown_5827/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5827/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5827/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_5827/cam_3.npy,test
thumbup,thumbup_7042,./dataset/mv3d_salux/thumbup/thumbup_7042/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_7042/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_7042/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_7042/cam_3.npy,test
thumbdown,hand-7-1580,./dataset/mv3d_salux/thumbdown/hand-7-1580/cam_0.npy,./dataset/mv3d_salux/thumbdown/hand-7-1580/cam_1.npy,./dataset/mv3d_salux/thumbdown/hand-7-1580/cam_2.npy,./dataset/mv3d_salux/thumbdown/hand-7-1580/cam_3.npy,test
