action,render_pose,sample_id,split,skeleton_path,skeleton_orig_path,num_existing_cams,num_existing_skeleton_cams,rgb_cam_0_path,skeleton_cam_0_path,rgb_cam_1_path,skeleton_cam_1_path,rgb_cam_2_path,skeleton_cam_2_path,rgb_cam_3_path,skeleton_cam_3_path,rgb_cam_4_path,skeleton_cam_4_path,rgb_cam_5_path,skeleton_cam_5_path,rgb_cam_6_path,skeleton_cam_6_path,rgb_cam_7_path,skeleton_cam_7_path
scissors,scissors,scissors (293),test,./dataset/skeleton_final_v2/scissors/scissors (293).npy,./dataset/skeleton_final_v2/scissors/scissors (293).npy,8,8,./renders_scissors/scissors (293)/scissors (293)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam0.npy,./renders_scissors/scissors (293)/scissors (293)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam1.npy,./renders_scissors/scissors (293)/scissors (293)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam2.npy,./renders_scissors/scissors (293)/scissors (293)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam3.npy,./renders_scissors/scissors (293)/scissors (293)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam4.npy,./renders_scissors/scissors (293)/scissors (293)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam5.npy,./renders_scissors/scissors (293)/scissors (293)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam6.npy,./renders_scissors/scissors (293)/scissors (293)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (293)_cam7.npy
scissors,scissors,scissors (348),test,./dataset/skeleton_final_v2/scissors/scissors (348).npy,./dataset/skeleton_final_v2/scissors/scissors (348).npy,8,8,./renders_scissors/scissors (348)/scissors (348)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam0.npy,./renders_scissors/scissors (348)/scissors (348)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam1.npy,./renders_scissors/scissors (348)/scissors (348)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam2.npy,./renders_scissors/scissors (348)/scissors (348)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam3.npy,./renders_scissors/scissors (348)/scissors (348)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam4.npy,./renders_scissors/scissors (348)/scissors (348)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam5.npy,./renders_scissors/scissors (348)/scissors (348)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam6.npy,./renders_scissors/scissors (348)/scissors (348)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (348)_cam7.npy
scissors,scissors,scissors (294),test,./dataset/skeleton_final_v2/scissors/scissors (294).npy,./dataset/skeleton_final_v2/scissors/scissors (294).npy,8,8,./renders_scissors/scissors (294)/scissors (294)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam0.npy,./renders_scissors/scissors (294)/scissors (294)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam1.npy,./renders_scissors/scissors (294)/scissors (294)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam2.npy,./renders_scissors/scissors (294)/scissors (294)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam3.npy,./renders_scissors/scissors (294)/scissors (294)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam4.npy,./renders_scissors/scissors (294)/scissors (294)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam5.npy,./renders_scissors/scissors (294)/scissors (294)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam6.npy,./renders_scissors/scissors (294)/scissors (294)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (294)_cam7.npy
scissors,scissors,scissors (216),test,./dataset/skeleton_final_v2/scissors/scissors (216).npy,./dataset/skeleton_final_v2/scissors/scissors (216).npy,8,8,./renders_scissors/scissors (216)/scissors (216)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam0.npy,./renders_scissors/scissors (216)/scissors (216)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam1.npy,./renders_scissors/scissors (216)/scissors (216)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam2.npy,./renders_scissors/scissors (216)/scissors (216)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam3.npy,./renders_scissors/scissors (216)/scissors (216)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam4.npy,./renders_scissors/scissors (216)/scissors (216)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam5.npy,./renders_scissors/scissors (216)/scissors (216)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam6.npy,./renders_scissors/scissors (216)/scissors (216)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (216)_cam7.npy
scissors,scissors,scissors (336),test,./dataset/skeleton_final_v2/scissors/scissors (336).npy,./dataset/skeleton_final_v2/scissors/scissors (336).npy,8,8,./renders_scissors/scissors (336)/scissors (336)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam0.npy,./renders_scissors/scissors (336)/scissors (336)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam1.npy,./renders_scissors/scissors (336)/scissors (336)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam2.npy,./renders_scissors/scissors (336)/scissors (336)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam3.npy,./renders_scissors/scissors (336)/scissors (336)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam4.npy,./renders_scissors/scissors (336)/scissors (336)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam5.npy,./renders_scissors/scissors (336)/scissors (336)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam6.npy,./renders_scissors/scissors (336)/scissors (336)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (336)_cam7.npy
scissors,scissors,scissors (210),test,./dataset/skeleton_final_v2/scissors/scissors (210).npy,./dataset/skeleton_final_v2/scissors/scissors (210).npy,8,8,./renders_scissors/scissors (210)/scissors (210)_cam_00.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam0.npy,./renders_scissors/scissors (210)/scissors (210)_cam_01.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam1.npy,./renders_scissors/scissors (210)/scissors (210)_cam_02.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam2.npy,./renders_scissors/scissors (210)/scissors (210)_cam_03.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam3.npy,./renders_scissors/scissors (210)/scissors (210)_cam_04.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam4.npy,./renders_scissors/scissors (210)/scissors (210)_cam_05.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam5.npy,./renders_scissors/scissors (210)/scissors (210)_cam_06.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam6.npy,./renders_scissors/scissors (210)/scissors (210)_cam_07.png,./dataset/salux_multiview3d_8cam_front/scissors/scissors (210)_cam7.npy
the-finger,thefinger,the-finger-set2 (189),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (189).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (189).npy,8,8,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam0.npy,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam1.npy,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam2.npy,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam3.npy,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam4.npy,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam5.npy,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam6.npy,./renders_thefinger/the-finger-set2 (189)/the-finger-set2 (189)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (189)_cam7.npy
the-finger,thefinger,the-finger (121),train,./dataset/skeleton_final_v2/the-finger/the-finger (121).npy,./dataset/skeleton_final_v2/the-finger/the-finger (121).npy,8,8,./renders_thefinger/the-finger (121)/the-finger (121)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam0.npy,./renders_thefinger/the-finger (121)/the-finger (121)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam1.npy,./renders_thefinger/the-finger (121)/the-finger (121)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam2.npy,./renders_thefinger/the-finger (121)/the-finger (121)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam3.npy,./renders_thefinger/the-finger (121)/the-finger (121)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam4.npy,./renders_thefinger/the-finger (121)/the-finger (121)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam5.npy,./renders_thefinger/the-finger (121)/the-finger (121)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam6.npy,./renders_thefinger/the-finger (121)/the-finger (121)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (121)_cam7.npy
the-finger,thefinger,the-finger (150),train,./dataset/skeleton_final_v2/the-finger/the-finger (150).npy,./dataset/skeleton_final_v2/the-finger/the-finger (150).npy,8,8,./renders_thefinger/the-finger (150)/the-finger (150)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam0.npy,./renders_thefinger/the-finger (150)/the-finger (150)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam1.npy,./renders_thefinger/the-finger (150)/the-finger (150)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam2.npy,./renders_thefinger/the-finger (150)/the-finger (150)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam3.npy,./renders_thefinger/the-finger (150)/the-finger (150)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam4.npy,./renders_thefinger/the-finger (150)/the-finger (150)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam5.npy,./renders_thefinger/the-finger (150)/the-finger (150)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam6.npy,./renders_thefinger/the-finger (150)/the-finger (150)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (150)_cam7.npy
the-finger,thefinger,the-finger (39),train,./dataset/skeleton_final_v2/the-finger/the-finger (39).npy,./dataset/skeleton_final_v2/the-finger/the-finger (39).npy,8,8,./renders_thefinger/the-finger (39)/the-finger (39)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam0.npy,./renders_thefinger/the-finger (39)/the-finger (39)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam1.npy,./renders_thefinger/the-finger (39)/the-finger (39)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam2.npy,./renders_thefinger/the-finger (39)/the-finger (39)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam3.npy,./renders_thefinger/the-finger (39)/the-finger (39)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam4.npy,./renders_thefinger/the-finger (39)/the-finger (39)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam5.npy,./renders_thefinger/the-finger (39)/the-finger (39)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam6.npy,./renders_thefinger/the-finger (39)/the-finger (39)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (39)_cam7.npy
the-finger,thefinger,the-finger-set2 (218),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (218).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (218).npy,8,8,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam0.npy,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam1.npy,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam2.npy,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam3.npy,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam4.npy,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam5.npy,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam6.npy,./renders_thefinger/the-finger-set2 (218)/the-finger-set2 (218)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (218)_cam7.npy
the-finger,thefinger,the-finger (114),train,./dataset/skeleton_final_v2/the-finger/the-finger (114).npy,./dataset/skeleton_final_v2/the-finger/the-finger (114).npy,8,8,./renders_thefinger/the-finger (114)/the-finger (114)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam0.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam1.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam2.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam3.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam4.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam5.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam6.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam7.npy
the-finger,thefinger,the-finger (126),train,./dataset/skeleton_final_v2/the-finger/the-finger (126).npy,./dataset/skeleton_final_v2/the-finger/the-finger (126).npy,8,8,./renders_thefinger/the-finger (126)/the-finger (126)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam0.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam1.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam2.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam3.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam4.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam5.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam6.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam7.npy
the-finger,thefinger,the-finger (7),train,./dataset/skeleton_final_v2/the-finger/the-finger (7).npy,./dataset/skeleton_final_v2/the-finger/the-finger (7).npy,8,8,./renders_thefinger/the-finger (7)/the-finger (7)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam0.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam1.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam2.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam3.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam4.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam5.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam6.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam7.npy
the-finger,thefinger,the-finger-set2 (105),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (105).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (105).npy,8,8,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam0.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam1.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam2.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam3.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam4.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam5.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam6.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam7.npy
the-finger,thefinger,the-finger-set2 (193),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (193).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (193).npy,8,8,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam0.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam1.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam2.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam3.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam4.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam5.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam6.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam7.npy
the-finger,thefinger,the-finger (27),train,./dataset/skeleton_final_v2/the-finger/the-finger (27).npy,./dataset/skeleton_final_v2/the-finger/the-finger (27).npy,8,8,./renders_thefinger/the-finger (27)/the-finger (27)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam0.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam1.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam2.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam3.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam4.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam5.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam6.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam7.npy
the-finger,thefinger,the-finger-set2 (153),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (153).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (153).npy,8,8,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam0.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam1.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam2.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam3.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam4.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam5.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam6.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam7.npy
the-finger,thefinger,the-finger (38),train,./dataset/skeleton_final_v2/the-finger/the-finger (38).npy,./dataset/skeleton_final_v2/the-finger/the-finger (38).npy,8,8,./renders_thefinger/the-finger (38)/the-finger (38)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam0.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam1.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam2.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam3.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam4.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam5.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam6.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam7.npy
the-finger,thefinger,the-finger (155),train,./dataset/skeleton_final_v2/the-finger/the-finger (155).npy,./dataset/skeleton_final_v2/the-finger/the-finger (155).npy,8,8,./renders_thefinger/the-finger (155)/the-finger (155)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam0.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam1.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam2.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam3.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam4.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam5.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam6.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam7.npy
