action,sample_id,split,image_path,skeleton_path,mphand_bbox_x1,mphand_bbox_y1,mphand_bbox_x2,mphand_bbox_y2
ok,ok_5546,test,./data/raw/FullLabelled/ok/ok_5546.jpg,./dataset/skeleton_final_v2/ok/ok_5546.npy,0.2020602822303772,0.10886263847351074,0.8442133069038391,0.8727234601974487
scissors,scissors-set2 (19),test,./data/raw/FullLabelled/scissors/scissors-set2 (19).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (19).npy,0.17750734090805054,0.10027080774307251,0.7666764259338379,0.9064975380897522
paper,paper-set2 (266),test,./data/raw/FullLabelled/paper/paper-set2 (266).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (266).npy,0.0,0.0851002037525177,0.9495967626571655,0.8761997222900391
the-finger,the-finger (119),test,./data/raw/FullLabelled/the-finger/the-finger (119).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (119).npy,0.10607266426086426,0.10265946388244629,0.7930145263671875,0.9128246307373047
the-finger,the-finger_6274,test,./data/raw/FullLabelled/the-finger/the-finger_6274.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6274.npy,0.12880119681358337,0.08499017357826233,0.9051302671432495,0.9029518961906433
rock,rock_8418,test,./data/raw/FullLabelled/rock/rock_8418.jpg,./dataset/skeleton_final_v2/rock/rock_8418.npy,0.28117823600769043,0.12066150456666946,0.7120625972747803,0.45493283867836
ok,ok_71,test,./data/raw/FullLabelled/ok/ok_71.jpg,./dataset/skeleton_final_v2/ok/ok_71.npy,0.17736724019050598,0.12931305170059204,0.8933660984039307,0.7512659430503845
scissors,scissors-set2 (620),test,./data/raw/FullLabelled/scissors/scissors-set2 (620).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (620).npy,0.16135695576667786,0.07820144295692444,0.7726441621780396,0.9168368577957153
paper,paper_1013,test,./data/raw/FullLabelled/paper/paper_1013.jpg,./dataset/skeleton_final_v2/paper/paper_1013.npy,0.1050383448600769,0.07603311538696289,0.9332568645477295,0.9015390872955322
paper,paper (67),test,./data/raw/FullLabelled/paper/paper (67).jpg,./dataset/skeleton_final_v2/paper/paper (67).npy,0.03816443681716919,0.08997750282287598,0.8149521946907043,0.899917483329773
scissors,scissors_6969,test,./data/raw/FullLabelled/scissors/scissors_6969.jpg,./dataset/skeleton_final_v2/scissors/scissors_6969.npy,0.1316160261631012,0.06338471174240112,0.8580751419067383,0.9288878440856934
paper,paper_3687,test,./data/raw/FullLabelled/paper/paper_3687.jpg,./dataset/skeleton_final_v2/paper/paper_3687.npy,0.08095148205757141,0.0741417407989502,0.9473415017127991,0.903795599937439
ok,ok_Set2_ (323),test,./data/raw/FullLabelled/ok/ok_Set2_ (323).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (323).npy,0.196487158536911,0.09810963273048401,0.82999587059021,0.8687825202941895
scissors,scissors_2609,test,./data/raw/FullLabelled/scissors/scissors_2609.jpg,./dataset/skeleton_final_v2/scissors/scissors_2609.npy,0.12199145555496216,0.07644739747047424,0.8552063703536987,0.9513168334960938
scissors,scissors_5753,test,./data/raw/FullLabelled/scissors/scissors_5753.jpg,./dataset/skeleton_final_v2/scissors/scissors_5753.npy,0.1140134334564209,0.08603772521018982,0.8855088949203491,0.9233968257904053
ok,ok_Set2_ (26),test,./data/raw/FullLabelled/ok/ok_Set2_ (26).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (26).npy,0.1161501407623291,0.16800394654273987,0.740416407585144,0.8280940651893616
the-finger,the-finger_7270,test,./data/raw/FullLabelled/the-finger/the-finger_7270.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7270.npy,0.10885640978813171,0.05600365996360779,0.8493479490280151,0.990132749080658
paper,paper_6709,test,./data/raw/FullLabelled/paper/paper_6709.jpg,./dataset/skeleton_final_v2/paper/paper_6709.npy,0.041716933250427246,0.07108533382415771,0.9443017244338989,0.9296811819076538
the-finger,the-finger (59),test,./data/raw/FullLabelled/the-finger/the-finger (59).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (59).npy,0.03523975610733032,0.07737123966217041,0.8108237981796265,0.9102143049240112
scissors,scissors-set2 (710),test,./data/raw/FullLabelled/scissors/scissors-set2 (710).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (710).npy,0.17401814460754395,0.16414591670036316,0.7647300362586975,0.8992857933044434
paper,paper-set2 (360),test,./data/raw/FullLabelled/paper/paper-set2 (360).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (360).npy,0.011065393686294556,0.06283822655677795,0.836908221244812,0.8887676000595093
the-finger,the-finger_7273,test,./data/raw/FullLabelled/the-finger/the-finger_7273.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7273.npy,0.12765929102897644,0.06482061743736267,0.8868290781974792,0.9317344427108765
the-finger,the-finger-set2 (71),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (71).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (71).npy,0.21562176942825317,0.10132384300231934,0.7701038122177124,0.9645383954048157
rock,rock_302,test,./data/raw/FullLabelled/rock/rock_302.jpg,./dataset/skeleton_final_v2/rock/rock_302.npy,0.23694807291030884,0.18500834703445435,0.8736234307289124,0.6101603507995605
paper,paper_3693,test,./data/raw/FullLabelled/paper/paper_3693.jpg,./dataset/skeleton_final_v2/paper/paper_3693.npy,0.09739187359809875,0.06374061107635498,0.949561357498169,0.9114582538604736
paper,paper-set2 (391),test,./data/raw/FullLabelled/paper/paper-set2 (391).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (391).npy,0.09211277961730957,0.07288005948066711,0.8308876156806946,0.9129807949066162
scissors,scissors (36),test,./data/raw/FullLabelled/scissors/scissors (36).jpg,./dataset/skeleton_final_v2/scissors/scissors (36).npy,0.11277180910110474,0.09115007519721985,0.7187643051147461,0.9338268637657166
ok,ok_791,test,./data/raw/FullLabelled/ok/ok_791.jpg,./dataset/skeleton_final_v2/ok/ok_791.npy,0.10177204012870789,0.08832481503486633,0.9336329698562622,0.8158044815063477
paper,paper-set2 (90),test,./data/raw/FullLabelled/paper/paper-set2 (90).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (90).npy,0.08764263987541199,0.10869228839874268,0.9508340358734131,0.9371342658996582
paper,paper-set2 (486),test,./data/raw/FullLabelled/paper/paper-set2 (486).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (486).npy,0.13680949807167053,0.07809081673622131,0.8441871404647827,0.8870093822479248
rock,rock (99),test,./data/raw/FullLabelled/rock/rock (99).jpg,./dataset/skeleton_final_v2/rock/rock (99).npy,0.13069723546504974,0.14665326476097107,0.670515239238739,0.7859866619110107
scissors,scissors (24),test,./data/raw/FullLabelled/scissors/scissors (24).jpg,./dataset/skeleton_final_v2/scissors/scissors (24).npy,0.27225834131240845,0.059172630310058594,0.7812206745147705,0.946570634841919
the-finger,the-finger-set2 (408),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (408).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (408).npy,0.12724676728248596,0.059324175119400024,0.7696423530578613,0.8685621023178101
ok,ok_Set2_ (509),test,./data/raw/FullLabelled/ok/ok_Set2_ (509).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (509).npy,0.1091257631778717,0.11410754919052124,0.7764749526977539,0.9094687700271606
scissors,scissors_8776,test,./data/raw/FullLabelled/scissors/scissors_8776.jpg,./dataset/skeleton_final_v2/scissors/scissors_8776.npy,0.11004167795181274,0.07753792405128479,0.7850565910339355,0.8927398324012756
paper,paper-set2 (226),test,./data/raw/FullLabelled/paper/paper-set2 (226).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (226).npy,0.16775304079055786,0.09212303161621094,0.9136731624603271,0.8608967065811157
paper,paper-set2 (7),test,./data/raw/FullLabelled/paper/paper-set2 (7).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (7).npy,0.052863508462905884,0.10431051254272461,0.8454895615577698,0.9353969097137451
ok,ok_2027,test,./data/raw/FullLabelled/ok/ok_2027.jpg,./dataset/skeleton_final_v2/ok/ok_2027.npy,0.10052952170372009,0.09188741445541382,0.9207973480224609,0.7539084553718567
rock,rock_8372,test,./data/raw/FullLabelled/rock/rock_8372.jpg,./dataset/skeleton_final_v2/rock/rock_8372.npy,0.2503184974193573,0.2638866901397705,0.7603525519371033,0.7046789526939392
the-finger,the-finger-set2 (318),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (318).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (318).npy,0.23472189903259277,0.007855713367462158,0.7503880262374878,0.7868695259094238
ok,ok_Set2_ (349),test,./data/raw/FullLabelled/ok/ok_Set2_ (349).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (349).npy,0.13205096125602722,0.06451135873794556,0.8214617967605591,0.8952808380126953
ok,ok_Set2_ (28),test,./data/raw/FullLabelled/ok/ok_Set2_ (28).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (28).npy,0.11292378604412079,0.1593734323978424,0.7469511032104492,0.7554208040237427
scissors,scissors (387),test,./data/raw/FullLabelled/scissors/scissors (387).jpg,./dataset/skeleton_final_v2/scissors/scissors (387).npy,0.10508415102958679,0.11616608500480652,0.7346959114074707,0.8380630016326904
scissors,scissors-set2 (327),test,./data/raw/FullLabelled/scissors/scissors-set2 (327).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (327).npy,0.09920403361320496,0.049482107162475586,0.6570921540260315,0.935941219329834
scissors,scissors_6559,test,./data/raw/FullLabelled/scissors/scissors_6559.jpg,./dataset/skeleton_final_v2/scissors/scissors_6559.npy,0.12237709760665894,0.05926993489265442,0.9160902500152588,0.9245116710662842
the-finger,the-finger (15),test,./data/raw/FullLabelled/the-finger/the-finger (15).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (15).npy,0.13840138912200928,0.26336443424224854,0.8089234828948975,0.8314659595489502
the-finger,the-finger_6471,test,./data/raw/FullLabelled/the-finger/the-finger_6471.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6471.npy,0.10573834180831909,0.05711647868156433,0.8579937815666199,0.9265726804733276
the-finger,the-finger (71),test,./data/raw/FullLabelled/the-finger/the-finger (71).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (71).npy,0.09226259589195251,0.039509356021881104,0.8154693841934204,0.891409158706665
the-finger,the-finger-set2 (249),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (249).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (249).npy,0.14298418164253235,0.12203073501586914,0.6645697355270386,0.8595013618469238
ok,ok_Set2_ (8),test,./data/raw/FullLabelled/ok/ok_Set2_ (8).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (8).npy,0.09559750556945801,0.11355063319206238,0.8388745784759521,0.9566132426261902
scissors,scissors-set2 (156),test,./data/raw/FullLabelled/scissors/scissors-set2 (156).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (156).npy,0.21574227511882782,0.10525870323181152,0.7477969527244568,0.8487687110900879
paper,paper-set2 (452),test,./data/raw/FullLabelled/paper/paper-set2 (452).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (452).npy,0.10907784104347229,0.12556540966033936,0.7925606369972229,0.8643970489501953
ok,ok_Set2_ (554),test,./data/raw/FullLabelled/ok/ok_Set2_ (554).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (554).npy,0.12362875044345856,0.13200026750564575,0.7860873937606812,0.8248739242553711
the-finger,the-finger_7810,test,./data/raw/FullLabelled/the-finger/the-finger_7810.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7810.npy,0.15956322848796844,0.1551341414451599,0.8631900548934937,0.9394382238388062
the-finger,the-finger-set2 (222),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (222).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (222).npy,0.1978801041841507,0.1241125762462616,0.6953510046005249,0.8771836757659912
paper,paper (269),test,./data/raw/FullLabelled/paper/paper (269).jpg,./dataset/skeleton_final_v2/paper/paper (269).npy,0.030605584383010864,0.10498511791229248,0.8188992738723755,0.8240841031074524
the-finger,the-finger-set2 (165),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (165).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (165).npy,0.18941918015480042,0.15229743719100952,0.8330444097518921,1.0
scissors,scissors-set2 (636),test,./data/raw/FullLabelled/scissors/scissors-set2 (636).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (636).npy,0.12195932865142822,0.12390738725662231,0.8081850409507751,0.8737438917160034
the-finger,the-finger_6877,test,./data/raw/FullLabelled/the-finger/the-finger_6877.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6877.npy,0.08695295453071594,0.05872461199760437,0.9197072982788086,0.9242976307868958
ok,ok_Set2_ (236),test,./data/raw/FullLabelled/ok/ok_Set2_ (236).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (236).npy,0.041010767221450806,0.14715152978897095,0.7039384841918945,0.8344521522521973
paper,paper-set2 (484),test,./data/raw/FullLabelled/paper/paper-set2 (484).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (484).npy,0.06066277623176575,0.08957546949386597,0.8728851079940796,0.9072421789169312
scissors,scissors_5175,test,./data/raw/FullLabelled/scissors/scissors_5175.jpg,./dataset/skeleton_final_v2/scissors/scissors_5175.npy,0.12008664011955261,0.05676138401031494,0.9106523990631104,0.9382146000862122
paper,paper-set2 (87),test,./data/raw/FullLabelled/paper/paper-set2 (87).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (87).npy,0.1527208685874939,0.13969632983207703,0.8045476675033569,0.9071264266967773
the-finger,the-finger_3517,test,./data/raw/FullLabelled/the-finger/the-finger_3517.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_3517.npy,0.12378031015396118,0.0657004714012146,0.896289587020874,0.9128434658050537
scissors,scissors-set2 (687),test,./data/raw/FullLabelled/scissors/scissors-set2 (687).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (687).npy,0.09016761183738708,0.08379992842674255,0.7958889603614807,0.9659340381622314
paper,paper_1444,test,./data/raw/FullLabelled/paper/paper_1444.jpg,./dataset/skeleton_final_v2/paper/paper_1444.npy,0.061584293842315674,0.08280882239341736,0.912575900554657,0.9195300340652466
scissors,scissors_8810,test,./data/raw/FullLabelled/scissors/scissors_8810.jpg,./dataset/skeleton_final_v2/scissors/scissors_8810.npy,0.1276305764913559,0.13407334685325623,0.7425775527954102,0.8665416240692139
scissors,scissors (289),test,./data/raw/FullLabelled/scissors/scissors (289).jpg,./dataset/skeleton_final_v2/scissors/scissors (289).npy,0.08159548044204712,0.09645575284957886,0.8075068593025208,0.9138807058334351
scissors,scissors-set2 (253),test,./data/raw/FullLabelled/scissors/scissors-set2 (253).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (253).npy,0.14186209440231323,0.1311805546283722,0.7760858535766602,0.9120688438415527
rock,rock-set2 (110),test,./data/raw/FullLabelled/rock/rock-set2 (110).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (110).npy,0.395008385181427,0.12285663932561874,0.551572859287262,0.3327281177043915
paper,paper (155),test,./data/raw/FullLabelled/paper/paper (155).jpg,./dataset/skeleton_final_v2/paper/paper (155).npy,0.0,0.06263062357902527,0.8810745477676392,0.9507045745849609
rock,rock-set2 (576),test,./data/raw/FullLabelled/rock/rock-set2 (576).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (576).npy,0.2022293210029602,0.13594837486743927,0.6961890459060669,0.7508989572525024
the-finger,the-finger-set2 (389),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (389).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (389).npy,0.09685322642326355,0.05078113079071045,0.7423017621040344,0.8870334625244141
paper,paper_3636,test,./data/raw/FullLabelled/paper/paper_3636.jpg,./dataset/skeleton_final_v2/paper/paper_3636.npy,0.06887975335121155,0.05316004157066345,0.9432390332221985,0.9502818584442139
paper,paper (42),test,./data/raw/FullLabelled/paper/paper (42).jpg,./dataset/skeleton_final_v2/paper/paper (42).npy,0.10256999731063843,0.08055546879768372,0.926751434803009,0.8700659275054932
scissors,scissors (31),test,./data/raw/FullLabelled/scissors/scissors (31).jpg,./dataset/skeleton_final_v2/scissors/scissors (31).npy,0.17460189759731293,0.026881247758865356,0.7578163743019104,0.9928951859474182
scissors,scissors-set2 (656),test,./data/raw/FullLabelled/scissors/scissors-set2 (656).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (656).npy,0.1560571789741516,0.10774528980255127,0.8034409284591675,0.8785369396209717
scissors,scissors-set2 (391),test,./data/raw/FullLabelled/scissors/scissors-set2 (391).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (391).npy,0.18358126282691956,0.16957366466522217,0.7633997201919556,0.8459744453430176
ok,ok_Set2_ (83),test,./data/raw/FullLabelled/ok/ok_Set2_ (83).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (83).npy,0.0,0.07944688200950623,0.7636959552764893,0.8485296964645386
ok,ok_5266,test,./data/raw/FullLabelled/ok/ok_5266.jpg,./dataset/skeleton_final_v2/ok/ok_5266.npy,0.09183356165885925,0.0716533362865448,0.863808274269104,0.9104772806167603
paper,paper_1858,test,./data/raw/FullLabelled/paper/paper_1858.jpg,./dataset/skeleton_final_v2/paper/paper_1858.npy,0.11133480072021484,0.04176044464111328,0.9096164107322693,0.8612109422683716
the-finger,the-finger-set2 (40),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (40).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (40).npy,0.22266240417957306,0.24913626909255981,0.705723762512207,0.8473613858222961
ok,ok_Set2_ (172),test,./data/raw/FullLabelled/ok/ok_Set2_ (172).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (172).npy,0.10297554731369019,0.11579331755638123,0.7896438837051392,0.7914996147155762
scissors,scissors-set2 (689),test,./data/raw/FullLabelled/scissors/scissors-set2 (689).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (689).npy,0.13474306464195251,0.1127660870552063,0.7843328714370728,0.9454222917556763
scissors,scissors-set2 (345),test,./data/raw/FullLabelled/scissors/scissors-set2 (345).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (345).npy,0.12674856185913086,0.1077505350112915,0.7543914914131165,0.9247773885726929
rock,rock-set2 (309),test,./data/raw/FullLabelled/rock/rock-set2 (309).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (309).npy,0.1669670045375824,0.1730756163597107,0.743166446685791,0.8036236763000488
rock,rock (16),test,./data/raw/FullLabelled/rock/rock (16).jpg,./dataset/skeleton_final_v2/rock/rock (16).npy,0.20455768704414368,0.033058226108551025,0.8225466012954712,0.7741803526878357
scissors,scissors_7178,test,./data/raw/FullLabelled/scissors/scissors_7178.jpg,./dataset/skeleton_final_v2/scissors/scissors_7178.npy,0.1291065514087677,0.06879624724388123,0.8790375590324402,0.9506604671478271
the-finger,the-finger-set2 (177),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (177).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (177).npy,0.46469300985336304,0.15425902605056763,0.9692773818969727,0.6689313054084778
the-finger,the-finger (70),test,./data/raw/FullLabelled/the-finger/the-finger (70).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (70).npy,0.09724158048629761,0.039148181676864624,0.8475497961044312,0.8998502492904663
scissors,scissors_7972,test,./data/raw/FullLabelled/scissors/scissors_7972.jpg,./dataset/skeleton_final_v2/scissors/scissors_7972.npy,0.27508842945098877,0.07986336946487427,0.8080959916114807,0.7920894622802734
paper,paper_2467,test,./data/raw/FullLabelled/paper/paper_2467.jpg,./dataset/skeleton_final_v2/paper/paper_2467.npy,0.057418644428253174,0.0588783323764801,0.9210132956504822,0.9623115062713623
paper,paper_3806,test,./data/raw/FullLabelled/paper/paper_3806.jpg,./dataset/skeleton_final_v2/paper/paper_3806.npy,0.08881187438964844,0.07052063941955566,0.9385744333267212,0.9378217458724976
ok,ok_5780,test,./data/raw/FullLabelled/ok/ok_5780.jpg,./dataset/skeleton_final_v2/ok/ok_5780.npy,0.06172385811805725,0.053702741861343384,0.9327741265296936,0.9452900886535645
scissors,scissors-set2 (727),test,./data/raw/FullLabelled/scissors/scissors-set2 (727).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (727).npy,0.12398028373718262,0.052001953125,0.8113889694213867,0.9244698286056519
rock,rock-set2 (148),test,./data/raw/FullLabelled/rock/rock-set2 (148).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (148).npy,0.14301346242427826,0.13584625720977783,0.7617448568344116,0.891041100025177
rock,rock (200),test,./data/raw/FullLabelled/rock/rock (200).jpg,./dataset/skeleton_final_v2/rock/rock (200).npy,0.22339467704296112,0.15211066603660583,0.7437663078308105,0.91939777135849
paper,paper (35),test,./data/raw/FullLabelled/paper/paper (35).jpg,./dataset/skeleton_final_v2/paper/paper (35).npy,0.10561740398406982,0.07877913117408752,0.9150960445404053,0.8777241110801697
scissors,scissors-set2 (65),test,./data/raw/FullLabelled/scissors/scissors-set2 (65).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (65).npy,0.12308993935585022,0.10229641199111938,0.6538692116737366,0.9179797172546387
ok,ok_5552,test,./data/raw/FullLabelled/ok/ok_5552.jpg,./dataset/skeleton_final_v2/ok/ok_5552.npy,0.13990795612335205,0.09202206134796143,0.8958479762077332,0.9070255160331726
the-finger,the-finger-set2 (90),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (90).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (90).npy,0.1579313576221466,0.13490337133407593,0.763727068901062,0.9460421204566956
scissors,scissors_3874,test,./data/raw/FullLabelled/scissors/scissors_3874.jpg,./dataset/skeleton_final_v2/scissors/scissors_3874.npy,0.17892351746559143,0.08690384030342102,0.8495699167251587,0.9538450241088867
rock,rock-set2 (221),test,./data/raw/FullLabelled/rock/rock-set2 (221).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (221).npy,0.06604042649269104,0.1200442910194397,0.9064971804618835,0.8226027488708496
scissors,scissors (465),test,./data/raw/FullLabelled/scissors/scissors (465).jpg,./dataset/skeleton_final_v2/scissors/scissors (465).npy,0.17401814460754395,0.16414591670036316,0.7647300362586975,0.8992857933044434
ok,ok_2750,test,./data/raw/FullLabelled/ok/ok_2750.jpg,./dataset/skeleton_final_v2/ok/ok_2750.npy,0.10965552926063538,0.06476739048957825,0.7989537715911865,0.8695093393325806
paper,paper_716,test,./data/raw/FullLabelled/paper/paper_716.jpg,./dataset/skeleton_final_v2/paper/paper_716.npy,0.12598416209220886,0.09328094124794006,0.8434525728225708,0.7815636396408081
the-finger,the-finger-set2 (178),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (178).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (178).npy,0.3051804304122925,0.2364356517791748,0.80340176820755,0.8274478316307068
scissors,scissors (375),test,./data/raw/FullLabelled/scissors/scissors (375).jpg,./dataset/skeleton_final_v2/scissors/scissors (375).npy,0.16135695576667786,0.07820144295692444,0.7726441621780396,0.9168368577957153
paper,paper-set2 (284),test,./data/raw/FullLabelled/paper/paper-set2 (284).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (284).npy,0.08560594916343689,0.052337050437927246,0.8928958177566528,0.9055119752883911
scissors,scissors-set2 (316),test,./data/raw/FullLabelled/scissors/scissors-set2 (316).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (316).npy,0.11155474185943604,0.04248279333114624,0.8644904494285583,0.928500235080719
the-finger,the-finger_7846,test,./data/raw/FullLabelled/the-finger/the-finger_7846.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7846.npy,0.19222044944763184,0.06334954500198364,0.9073445200920105,0.8770571351051331
scissors,scissors-set2 (204),test,./data/raw/FullLabelled/scissors/scissors-set2 (204).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (204).npy,0.19401778280735016,0.13366585969924927,0.6807268261909485,0.8819888234138489
paper,paper_6353,test,./data/raw/FullLabelled/paper/paper_6353.jpg,./dataset/skeleton_final_v2/paper/paper_6353.npy,0.0931793749332428,0.056776612997055054,0.9381191730499268,0.9440128207206726
scissors,scissors-set2 (323),test,./data/raw/FullLabelled/scissors/scissors-set2 (323).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (323).npy,0.0933440625667572,0.049035340547561646,0.6681216359138489,0.9201186895370483
paper,paper_8752,test,./data/raw/FullLabelled/paper/paper_8752.jpg,./dataset/skeleton_final_v2/paper/paper_8752.npy,0.1296474039554596,0.0792306661605835,0.8873653411865234,0.8898766040802002
scissors,scissors (200),test,./data/raw/FullLabelled/scissors/scissors (200).jpg,./dataset/skeleton_final_v2/scissors/scissors (200).npy,0.2014363706111908,0.14887240529060364,0.7303610444068909,0.9078114032745361
paper,paper_7944,test,./data/raw/FullLabelled/paper/paper_7944.jpg,./dataset/skeleton_final_v2/paper/paper_7944.npy,0.14640656113624573,0.08989372849464417,0.926144003868103,0.894696056842804
paper,paper_7322,test,./data/raw/FullLabelled/paper/paper_7322.jpg,./dataset/skeleton_final_v2/paper/paper_7322.npy,0.09780219197273254,0.09381610155105591,0.9318453073501587,0.9236959218978882
ok,ok (250),test,./data/raw/FullLabelled/ok/ok (250).jpg,./dataset/skeleton_final_v2/ok/ok (250).npy,0.1312304437160492,0.09102636575698853,0.7831951975822449,0.8650286197662354
scissors,scissors_3841,test,./data/raw/FullLabelled/scissors/scissors_3841.jpg,./dataset/skeleton_final_v2/scissors/scissors_3841.npy,0.3107677698135376,0.23037010431289673,0.8505203723907471,0.8902994394302368
scissors,scissors-set2 (64),test,./data/raw/FullLabelled/scissors/scissors-set2 (64).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (64).npy,0.1251823902130127,0.09251394867897034,0.6398491859436035,0.9288703799247742
the-finger,the-finger_5366,test,./data/raw/FullLabelled/the-finger/the-finger_5366.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5366.npy,0.15952418744564056,0.16821199655532837,0.8354817628860474,0.9674705862998962
paper,paper-set2 (370),test,./data/raw/FullLabelled/paper/paper-set2 (370).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (370).npy,0.04019084572792053,0.06419995427131653,0.8858629465103149,0.9385285377502441
scissors,scissors (442),test,./data/raw/FullLabelled/scissors/scissors (442).jpg,./dataset/skeleton_final_v2/scissors/scissors (442).npy,0.09016761183738708,0.08379992842674255,0.7958889603614807,0.9659340381622314
the-finger,the-finger-set2 (423),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (423).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (423).npy,0.1585506796836853,0.06765240430831909,0.7994418144226074,0.9970251321792603
paper,paper-set2 (204),test,./data/raw/FullLabelled/paper/paper-set2 (204).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (204).npy,0.09029635787010193,0.12061619758605957,0.9952617883682251,0.8528293967247009
paper,paper-set2 (170),test,./data/raw/FullLabelled/paper/paper-set2 (170).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (170).npy,0.05798745155334473,0.11322653293609619,0.8824547529220581,0.8345655202865601
paper,paper (74),test,./data/raw/FullLabelled/paper/paper (74).jpg,./dataset/skeleton_final_v2/paper/paper (74).npy,0.07203471660614014,0.06228277087211609,0.8031269311904907,0.9152557849884033
the-finger,the-finger_7079,test,./data/raw/FullLabelled/the-finger/the-finger_7079.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7079.npy,0.13837477564811707,0.06321689486503601,0.881379246711731,0.9614558815956116
