action,source_action,sample_id,split,raw_path,refined_path
thumb,thumbup,thumbup (297),val,./dataset/skeleton_final_v2/thumbup/thumbup (297).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (297).npy
scissors,scissors,scissors_1482,val,./dataset/skeleton_final_v2/scissors/scissors_1482.npy,./batch_scissors/fitted/scissors_1482.npy
thumb,thumbup,thumbup (421),val,./dataset/skeleton_final_v2/thumbup/thumbup (421).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (421).npy
scissors,scissors,scissors (320),val,./dataset/skeleton_final_v2/scissors/scissors (320).npy,./batch_scissors/fitted/scissors (320).npy
the-finger,the-finger,the-finger-set2 (263),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (263).npy,./batch_thefinger/fitted/the-finger-set2 (263).npy
ok,ok,ok_1185,val,./dataset/skeleton_final_v2/ok/ok_1185.npy,./batch_ok/fitted/ok_1185.npy
paper,paper,paper_3718,val,./dataset/skeleton_final_v2/paper/paper_3718.npy,./batch_paper/fitted/paper_3718.npy
paper,paper,paper-set2 (58),val,./dataset/skeleton_final_v2/paper/paper-set2 (58).npy,./batch_paper/fitted/paper-set2 (58).npy
ok,ok,ok_Set2_ (131),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (131).npy,./batch_ok/fitted/ok_Set2_ (131).npy
the-finger,the-finger,the-finger-set2 (361),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (361).npy,./batch_thefinger/fitted/the-finger-set2 (361).npy
scissors,scissors,scissors-set2 (476),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (476).npy,./batch_scissors/fitted/scissors-set2 (476).npy
the-finger,the-finger,the-finger (80),val,./dataset/skeleton_final_v2/the-finger/the-finger (80).npy,./batch_thefinger/fitted/the-finger (80).npy
ok,ok,ok_1542,val,./dataset/skeleton_final_v2/ok/ok_1542.npy,./batch_ok/fitted/ok_1542.npy
scissors,scissors,scissors-set2 (374),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (374).npy,./batch_scissors/fitted/scissors-set2 (374).npy
thumb,thumbdown,hand-9-2040,val,./dataset/skeleton_final_v2/thumbdown/hand-9-2040.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-2040.npy
thumb,thumbdown,hand-9-2010,val,./dataset/skeleton_final_v2/thumbdown/hand-9-2010.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-2010.npy
ok,ok,ok_Set2_ (451),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (451).npy,./batch_ok/fitted/ok_Set2_ (451).npy
ok,ok,ok_Set2_ (510),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (510).npy,./batch_ok/fitted/ok_Set2_ (510).npy
scissors,scissors,scissors-set2 (457),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (457).npy,./batch_scissors/fitted/scissors-set2 (457).npy
the-finger,the-finger,the-finger_5380,val,./dataset/skeleton_final_v2/the-finger/the-finger_5380.npy,./batch_thefinger/fitted/the-finger_5380.npy
the-finger,the-finger,the-finger_5840,val,./dataset/skeleton_final_v2/the-finger/the-finger_5840.npy,./batch_thefinger/fitted/the-finger_5840.npy
the-finger,the-finger,the-finger-set2 (10),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (10).npy,./batch_thefinger/fitted/the-finger-set2 (10).npy
rock,rock,rock-set2 (4),val,./dataset/skeleton_final_v2/rock/rock-set2 (4).npy,./batch_rock/fitted/rock-set2 (4).npy
ok,ok,ok_Set2_ (381),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (381).npy,./batch_ok/fitted/ok_Set2_ (381).npy
scissors,scissors,scissors_2593,val,./dataset/skeleton_final_v2/scissors/scissors_2593.npy,./batch_scissors/fitted/scissors_2593.npy
ok,ok,ok_Set2_ (559),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (559).npy,./batch_ok/fitted/ok_Set2_ (559).npy
thumb,thumbup,thumbup (74),val,./dataset/skeleton_final_v2/thumbup/thumbup (74).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (74).npy
thumb,thumbdown,hand-11-745,val,./dataset/skeleton_final_v2/thumbdown/hand-11-745.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-11-745.npy
paper,paper,paper_750,val,./dataset/skeleton_final_v2/paper/paper_750.npy,./batch_paper/fitted/paper_750.npy
ok,ok,ok_1606,val,./dataset/skeleton_final_v2/ok/ok_1606.npy,./batch_ok/fitted/ok_1606.npy
thumb,thumbdown,hand-7-1560,val,./dataset/skeleton_final_v2/thumbdown/hand-7-1560.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-7-1560.npy
scissors,scissors,scissors (94),val,./dataset/skeleton_final_v2/scissors/scissors (94).npy,./batch_scissors/fitted/scissors (94).npy
rock,rock,rock (26),val,./dataset/skeleton_final_v2/rock/rock (26).npy,./batch_rock/fitted/rock (26).npy
the-finger,the-finger,the-finger_6275,val,./dataset/skeleton_final_v2/the-finger/the-finger_6275.npy,./batch_thefinger/fitted/the-finger_6275.npy
rock,rock,rock (14),val,./dataset/skeleton_final_v2/rock/rock (14).npy,./batch_rock/fitted/rock (14).npy
paper,paper,paper (174),val,./dataset/skeleton_final_v2/paper/paper (174).npy,./batch_paper/fitted/paper (174).npy
rock,rock,rock-set2 (421),val,./dataset/skeleton_final_v2/rock/rock-set2 (421).npy,./batch_rock/fitted/rock-set2 (421).npy
scissors,scissors,scissors (162),val,./dataset/skeleton_final_v2/scissors/scissors (162).npy,./batch_scissors/fitted/scissors (162).npy
ok,ok,ok_5773,val,./dataset/skeleton_final_v2/ok/ok_5773.npy,./batch_ok/fitted/ok_5773.npy
ok,ok,ok (101),val,./dataset/skeleton_final_v2/ok/ok (101).npy,./batch_ok/fitted/ok (101).npy
paper,paper,paper_6125,val,./dataset/skeleton_final_v2/paper/paper_6125.npy,./batch_paper/fitted/paper_6125.npy
scissors,scissors,scissors-set2 (35),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (35).npy,./batch_scissors/fitted/scissors-set2 (35).npy
paper,paper,paper_3729,val,./dataset/skeleton_final_v2/paper/paper_3729.npy,./batch_paper/fitted/paper_3729.npy
paper,paper,paper-set2 (270),val,./dataset/skeleton_final_v2/paper/paper-set2 (270).npy,./batch_paper/fitted/paper-set2 (270).npy
scissors,scissors,scissors-set2 (62),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (62).npy,./batch_scissors/fitted/scissors-set2 (62).npy
thumb,thumbup,hand-7-1410,val,./dataset/skeleton_final_v2/thumbup/hand-7-1410.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-7-1410.npy
thumb,thumbup,thumbup_8960,val,./dataset/skeleton_final_v2/thumbup/thumbup_8960.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_8960.npy
scissors,scissors,scissors-set2 (595),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (595).npy,./batch_scissors/fitted/scissors-set2 (595).npy
ok,ok,ok_6989,val,./dataset/skeleton_final_v2/ok/ok_6989.npy,./batch_ok/fitted/ok_6989.npy
rock,rock,rock-set2 (437),val,./dataset/skeleton_final_v2/rock/rock-set2 (437).npy,./batch_rock/fitted/rock-set2 (437).npy
paper,paper,paper_6703,val,./dataset/skeleton_final_v2/paper/paper_6703.npy,./batch_paper/fitted/paper_6703.npy
scissors,scissors,scissors (462),val,./dataset/skeleton_final_v2/scissors/scissors (462).npy,./batch_scissors/fitted/scissors (462).npy
rock,rock,rock-set2 (66),val,./dataset/skeleton_final_v2/rock/rock-set2 (66).npy,./batch_rock/fitted/rock-set2 (66).npy
thumb,thumbup,thumbup (234),val,./dataset/skeleton_final_v2/thumbup/thumbup (234).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (234).npy
ok,ok,ok_Set2_ (22),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (22).npy,./batch_ok/fitted/ok_Set2_ (22).npy
thumb,thumbup,thumbup_2079,val,./dataset/skeleton_final_v2/thumbup/thumbup_2079.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_2079.npy
thumb,thumbup,thumbup (93),val,./dataset/skeleton_final_v2/thumbup/thumbup (93).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (93).npy
ok,ok,ok_1608,val,./dataset/skeleton_final_v2/ok/ok_1608.npy,./batch_ok/fitted/ok_1608.npy
the-finger,the-finger,the-finger-set2 (68),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (68).npy,./batch_thefinger/fitted/the-finger-set2 (68).npy
the-finger,the-finger,the-finger-set2 (384),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (384).npy,./batch_thefinger/fitted/the-finger-set2 (384).npy
scissors,scissors,scissors-set2 (349),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (349).npy,./batch_scissors/fitted/scissors-set2 (349).npy
ok,ok,ok_Set2_ (53),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (53).npy,./batch_ok/fitted/ok_Set2_ (53).npy
ok,ok,ok (129),val,./dataset/skeleton_final_v2/ok/ok (129).npy,./batch_ok/fitted/ok (129).npy
thumb,thumbup,thumbup (452),val,./dataset/skeleton_final_v2/thumbup/thumbup (452).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (452).npy
thumb,thumbup,thumbup_1690,val,./dataset/skeleton_final_v2/thumbup/thumbup_1690.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_1690.npy
thumb,thumbup,thumbup (184),val,./dataset/skeleton_final_v2/thumbup/thumbup (184).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (184).npy
thumb,thumbdown,hand-10-80,val,./dataset/skeleton_final_v2/thumbdown/hand-10-80.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-10-80.npy
thumb,thumbup,thumbup (332),val,./dataset/skeleton_final_v2/thumbup/thumbup (332).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (332).npy
scissors,scissors,scissors-set2 (724),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (724).npy,./batch_scissors/fitted/scissors-set2 (724).npy
thumb,thumbup,thumbup (439),val,./dataset/skeleton_final_v2/thumbup/thumbup (439).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (439).npy
scissors,scissors,scissors-set2 (626),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (626).npy,./batch_scissors/fitted/scissors-set2 (626).npy
rock,rock,rock_11,val,./dataset/skeleton_final_v2/rock/rock_11.npy,./batch_rock/fitted/rock_11.npy
thumb,thumbup,thumbup (487),val,./dataset/skeleton_final_v2/thumbup/thumbup (487).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (487).npy
scissors,scissors,scissors-set2 (696),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (696).npy,./batch_scissors/fitted/scissors-set2 (696).npy
ok,ok,ok_6998,val,./dataset/skeleton_final_v2/ok/ok_6998.npy,./batch_ok/fitted/ok_6998.npy
thumb,thumbup,hand-7-1330,val,./dataset/skeleton_final_v2/thumbup/hand-7-1330.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-7-1330.npy
ok,ok,ok (55),val,./dataset/skeleton_final_v2/ok/ok (55).npy,./batch_ok/fitted/ok (55).npy
the-finger,the-finger,the-finger_6070,val,./dataset/skeleton_final_v2/the-finger/the-finger_6070.npy,./batch_thefinger/fitted/the-finger_6070.npy
scissors,scissors,scissors_1079,val,./dataset/skeleton_final_v2/scissors/scissors_1079.npy,./batch_scissors/fitted/scissors_1079.npy
ok,ok,ok_Set2_ (272),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (272).npy,./batch_ok/fitted/ok_Set2_ (272).npy
ok,ok,ok_2716,val,./dataset/skeleton_final_v2/ok/ok_2716.npy,./batch_ok/fitted/ok_2716.npy
thumb,thumbup,thumbup (371),val,./dataset/skeleton_final_v2/thumbup/thumbup (371).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (371).npy
the-finger,the-finger,the-finger-set2 (8),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (8).npy,./batch_thefinger/fitted/the-finger-set2 (8).npy
scissors,scissors,scissors_450,val,./dataset/skeleton_final_v2/scissors/scissors_450.npy,./batch_scissors/fitted/scissors_450.npy
ok,ok,ok_Set2_ (377),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (377).npy,./batch_ok/fitted/ok_Set2_ (377).npy
thumb,thumbup,thumbup (154),val,./dataset/skeleton_final_v2/thumbup/thumbup (154).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (154).npy
rock,rock,rock-set2 (357),val,./dataset/skeleton_final_v2/rock/rock-set2 (357).npy,./batch_rock/fitted/rock-set2 (357).npy
scissors,scissors,scissors-set2 (18),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (18).npy,./batch_scissors/fitted/scissors-set2 (18).npy
paper,paper,paper_6916,val,./dataset/skeleton_final_v2/paper/paper_6916.npy,./batch_paper/fitted/paper_6916.npy
rock,rock,rock_21,val,./dataset/skeleton_final_v2/rock/rock_21.npy,./batch_rock/fitted/rock_21.npy
ok,ok,ok_Set2_ (490),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (490).npy,./batch_ok/fitted/ok_Set2_ (490).npy
thumb,thumbdown,thumbdown (92),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (92).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (92).npy
thumb,thumbdown,hand-7-1665,val,./dataset/skeleton_final_v2/thumbdown/hand-7-1665.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-7-1665.npy
paper,paper,paper_2458,val,./dataset/skeleton_final_v2/paper/paper_2458.npy,./batch_paper/fitted/paper_2458.npy
thumb,thumbup,thumbup (273),val,./dataset/skeleton_final_v2/thumbup/thumbup (273).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (273).npy
thumb,thumbup,thumbup (341),val,./dataset/skeleton_final_v2/thumbup/thumbup (341).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (341).npy
thumb,thumbup,thumbup (115),val,./dataset/skeleton_final_v2/thumbup/thumbup (115).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (115).npy
thumb,thumbup,thumbup_5799,val,./dataset/skeleton_final_v2/thumbup/thumbup_5799.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_5799.npy
the-finger,the-finger,the-finger_3532,val,./dataset/skeleton_final_v2/the-finger/the-finger_3532.npy,./batch_thefinger/fitted/the-finger_3532.npy
ok,ok,ok_Set2_ (409),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (409).npy,./batch_ok/fitted/ok_Set2_ (409).npy
paper,paper,paper_3816,val,./dataset/skeleton_final_v2/paper/paper_3816.npy,./batch_paper/fitted/paper_3816.npy
the-finger,the-finger,the-finger_2276,val,./dataset/skeleton_final_v2/the-finger/the-finger_2276.npy,./batch_thefinger/fitted/the-finger_2276.npy
thumb,thumbup,thumbup_4154,val,./dataset/skeleton_final_v2/thumbup/thumbup_4154.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_4154.npy
scissors,scissors,scissors_3833,val,./dataset/skeleton_final_v2/scissors/scissors_3833.npy,./batch_scissors/fitted/scissors_3833.npy
paper,paper,paper_6350,val,./dataset/skeleton_final_v2/paper/paper_6350.npy,./batch_paper/fitted/paper_6350.npy
thumb,thumbdown,thumbdown (255),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (255).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (255).npy
ok,ok,ok_5764,val,./dataset/skeleton_final_v2/ok/ok_5764.npy,./batch_ok/fitted/ok_5764.npy
ok,ok,ok_Set2_ (355),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (355).npy,./batch_ok/fitted/ok_Set2_ (355).npy
thumb,thumbdown,hand-10-515,val,./dataset/skeleton_final_v2/thumbdown/hand-10-515.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-10-515.npy
the-finger,the-finger,the-finger_6478,val,./dataset/skeleton_final_v2/the-finger/the-finger_6478.npy,./batch_thefinger/fitted/the-finger_6478.npy
paper,paper,paper-set2 (497),val,./dataset/skeleton_final_v2/paper/paper-set2 (497).npy,./batch_paper/fitted/paper-set2 (497).npy
thumb,thumbup,hand-7-1325,val,./dataset/skeleton_final_v2/thumbup/hand-7-1325.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-7-1325.npy
paper,paper,paper-set2 (123),val,./dataset/skeleton_final_v2/paper/paper-set2 (123).npy,./batch_paper/fitted/paper-set2 (123).npy
thumb,thumbup,thumbup (300),val,./dataset/skeleton_final_v2/thumbup/thumbup (300).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (300).npy
thumb,thumbdown,hand-11-810,val,./dataset/skeleton_final_v2/thumbdown/hand-11-810.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-11-810.npy
thumb,thumbup,thumbup_4168,val,./dataset/skeleton_final_v2/thumbup/thumbup_4168.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_4168.npy
scissors,scissors,scissors-set2 (455),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (455).npy,./batch_scissors/fitted/scissors-set2 (455).npy
scissors,scissors,scissors_5741,val,./dataset/skeleton_final_v2/scissors/scissors_5741.npy,./batch_scissors/fitted/scissors_5741.npy
thumb,thumbup,thumbup_6222,val,./dataset/skeleton_final_v2/thumbup/thumbup_6222.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6222.npy
ok,ok,ok (54),val,./dataset/skeleton_final_v2/ok/ok (54).npy,./batch_ok/fitted/ok (54).npy
the-finger,the-finger,the-finger_225,val,./dataset/skeleton_final_v2/the-finger/the-finger_225.npy,./batch_thefinger/fitted/the-finger_225.npy
ok,ok,ok_Set2_ (21),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (21).npy,./batch_ok/fitted/ok_Set2_ (21).npy
ok,ok,ok_Set2_ (399),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (399).npy,./batch_ok/fitted/ok_Set2_ (399).npy
the-finger,the-finger,the-finger_231,val,./dataset/skeleton_final_v2/the-finger/the-finger_231.npy,./batch_thefinger/fitted/the-finger_231.npy
thumb,thumbdown,thumbdown (84),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (84).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (84).npy
scissors,scissors,scissors-set2 (188),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (188).npy,./batch_scissors/fitted/scissors-set2 (188).npy
scissors,scissors,scissors-set2 (199),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (199).npy,./batch_scissors/fitted/scissors-set2 (199).npy
thumb,thumbdown,thumbdown (129),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (129).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (129).npy
rock,rock,rock (178),val,./dataset/skeleton_final_v2/rock/rock (178).npy,./batch_rock/fitted/rock (178).npy
the-finger,the-finger,the-finger-set2 (368),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (368).npy,./batch_thefinger/fitted/the-finger-set2 (368).npy
paper,paper,paper-set2 (349),val,./dataset/skeleton_final_v2/paper/paper-set2 (349).npy,./batch_paper/fitted/paper-set2 (349).npy
rock,rock,rock (150),val,./dataset/skeleton_final_v2/rock/rock (150).npy,./batch_rock/fitted/rock (150).npy
paper,paper,paper (224),val,./dataset/skeleton_final_v2/paper/paper (224).npy,./batch_paper/fitted/paper (224).npy
scissors,scissors,scissors-set2 (343),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (343).npy,./batch_scissors/fitted/scissors-set2 (343).npy
scissors,scissors,scissors_7659,val,./dataset/skeleton_final_v2/scissors/scissors_7659.npy,./batch_scissors/fitted/scissors_7659.npy
scissors,scissors,scissors (179),val,./dataset/skeleton_final_v2/scissors/scissors (179).npy,./batch_scissors/fitted/scissors (179).npy
scissors,scissors,scissors-set2 (465),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (465).npy,./batch_scissors/fitted/scissors-set2 (465).npy
ok,ok,ok_1167,val,./dataset/skeleton_final_v2/ok/ok_1167.npy,./batch_ok/fitted/ok_1167.npy
the-finger,the-finger,the-finger_6458,val,./dataset/skeleton_final_v2/the-finger/the-finger_6458.npy,./batch_thefinger/fitted/the-finger_6458.npy
the-finger,the-finger,the-finger_7487,val,./dataset/skeleton_final_v2/the-finger/the-finger_7487.npy,./batch_thefinger/fitted/the-finger_7487.npy
scissors,scissors,scissors_6146,val,./dataset/skeleton_final_v2/scissors/scissors_6146.npy,./batch_scissors/fitted/scissors_6146.npy
ok,ok,ok_Set2_ (307),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (307).npy,./batch_ok/fitted/ok_Set2_ (307).npy
rock,rock,rock-set2 (165),val,./dataset/skeleton_final_v2/rock/rock-set2 (165).npy,./batch_rock/fitted/rock-set2 (165).npy
the-finger,the-finger,the-finger_618,val,./dataset/skeleton_final_v2/the-finger/the-finger_618.npy,./batch_thefinger/fitted/the-finger_618.npy
paper,paper,paper_5474,val,./dataset/skeleton_final_v2/paper/paper_5474.npy,./batch_paper/fitted/paper_5474.npy
scissors,scissors,scissors-set2 (165),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (165).npy,./batch_scissors/fitted/scissors-set2 (165).npy
ok,ok,ok_6385,val,./dataset/skeleton_final_v2/ok/ok_6385.npy,./batch_ok/fitted/ok_6385.npy
scissors,scissors,scissors-set2 (405),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (405).npy,./batch_scissors/fitted/scissors-set2 (405).npy
thumb,thumbup,thumbup_3006,val,./dataset/skeleton_final_v2/thumbup/thumbup_3006.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_3006.npy
thumb,thumbup,thumbup_6207,val,./dataset/skeleton_final_v2/thumbup/thumbup_6207.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6207.npy
thumb,thumbdown,thumbdown_535,val,./dataset/skeleton_final_v2/thumbdown/thumbdown_535.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_535.npy
the-finger,the-finger,the-finger-set2 (305),val,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (305).npy,./batch_thefinger/fitted/the-finger-set2 (305).npy
ok,ok,ok_6185,val,./dataset/skeleton_final_v2/ok/ok_6185.npy,./batch_ok/fitted/ok_6185.npy
the-finger,the-finger,the-finger_6066,val,./dataset/skeleton_final_v2/the-finger/the-finger_6066.npy,./batch_thefinger/fitted/the-finger_6066.npy
thumb,thumbup,thumbup (214),val,./dataset/skeleton_final_v2/thumbup/thumbup (214).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (214).npy
scissors,scissors,scissors_6362,val,./dataset/skeleton_final_v2/scissors/scissors_6362.npy,./batch_scissors/fitted/scissors_6362.npy
scissors,scissors,scissors-set2 (378),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (378).npy,./batch_scissors/fitted/scissors-set2 (378).npy
the-finger,the-finger,the-finger_5858,val,./dataset/skeleton_final_v2/the-finger/the-finger_5858.npy,./batch_thefinger/fitted/the-finger_5858.npy
paper,paper,paper-set2 (480),val,./dataset/skeleton_final_v2/paper/paper-set2 (480).npy,./batch_paper/fitted/paper-set2 (480).npy
scissors,scissors,scissors-set2 (631),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (631).npy,./batch_scissors/fitted/scissors-set2 (631).npy
thumb,thumbup,thumbup (73),val,./dataset/skeleton_final_v2/thumbup/thumbup (73).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (73).npy
ok,ok,ok_Set2_ (439),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (439).npy,./batch_ok/fitted/ok_Set2_ (439).npy
paper,paper,paper (89),val,./dataset/skeleton_final_v2/paper/paper (89).npy,./batch_paper/fitted/paper (89).npy
ok,ok,ok_Set2_ (564),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (564).npy,./batch_ok/fitted/ok_Set2_ (564).npy
the-finger,the-finger,the-finger (89),val,./dataset/skeleton_final_v2/the-finger/the-finger (89).npy,./batch_thefinger/fitted/the-finger (89).npy
paper,paper,paper (225),val,./dataset/skeleton_final_v2/paper/paper (225).npy,./batch_paper/fitted/paper (225).npy
ok,ok,ok (174),val,./dataset/skeleton_final_v2/ok/ok (174).npy,./batch_ok/fitted/ok (174).npy
thumb,thumbup,thumbup (118),val,./dataset/skeleton_final_v2/thumbup/thumbup (118).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (118).npy
thumb,thumbdown,thumbdown_9022,val,./dataset/skeleton_final_v2/thumbdown/thumbdown_9022.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_9022.npy
thumb,thumbdown,hand-11-725,val,./dataset/skeleton_final_v2/thumbdown/hand-11-725.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-11-725.npy
rock,rock,rock-set2 (174),val,./dataset/skeleton_final_v2/rock/rock-set2 (174).npy,./batch_rock/fitted/rock-set2 (174).npy
thumb,thumbup,thumbup (494),val,./dataset/skeleton_final_v2/thumbup/thumbup (494).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (494).npy
scissors,scissors,scissors-set2 (344),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (344).npy,./batch_scissors/fitted/scissors-set2 (344).npy
thumb,thumbdown,thumbdown (332),val,./dataset/skeleton_final_v2/thumbdown/thumbdown (332).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (332).npy
paper,paper,paper (263),val,./dataset/skeleton_final_v2/paper/paper (263).npy,./batch_paper/fitted/paper (263).npy
the-finger,the-finger,the-finger_7087,val,./dataset/skeleton_final_v2/the-finger/the-finger_7087.npy,./batch_thefinger/fitted/the-finger_7087.npy
scissors,scissors,scissors-set2 (319),val,./dataset/skeleton_final_v2/scissors/scissors-set2 (319).npy,./batch_scissors/fitted/scissors-set2 (319).npy
ok,ok,ok_2796,val,./dataset/skeleton_final_v2/ok/ok_2796.npy,./batch_ok/fitted/ok_2796.npy
ok,ok,ok_Set2_ (396),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (396).npy,./batch_ok/fitted/ok_Set2_ (396).npy
scissors,scissors,scissors_9192,val,./dataset/skeleton_final_v2/scissors/scissors_9192.npy,./batch_scissors/fitted/scissors_9192.npy
thumb,thumbup,hand-11-525,val,./dataset/skeleton_final_v2/thumbup/hand-11-525.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-11-525.npy
paper,paper,paper_6523,val,./dataset/skeleton_final_v2/paper/paper_6523.npy,./batch_paper/fitted/paper_6523.npy
thumb,thumbup,thumbup (325),val,./dataset/skeleton_final_v2/thumbup/thumbup (325).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (325).npy
paper,paper,paper_364,val,./dataset/skeleton_final_v2/paper/paper_364.npy,./batch_paper/fitted/paper_364.npy
paper,paper,paper_7926,val,./dataset/skeleton_final_v2/paper/paper_7926.npy,./batch_paper/fitted/paper_7926.npy
thumb,thumbdown,thumbdown_570,val,./dataset/skeleton_final_v2/thumbdown/thumbdown_570.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_570.npy
