action,sample_id,split,image_path,skeleton_path
ok,ok_Set2_ (433),test,./data/raw/FullLabelled/ok/ok_Set2_ (433).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (433).npy
paper,paper (169),test,./data/raw/FullLabelled/paper/paper (169).jpg,./dataset/skeleton_final_v2/paper/paper (169).npy
scissors,scissors-set2 (164),test,./data/raw/FullLabelled/scissors/scissors-set2 (164).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (164).npy
scissors,scissors (323),test,./data/raw/FullLabelled/scissors/scissors (323).jpg,./dataset/skeleton_final_v2/scissors/scissors (323).npy
scissors,scissors-set2 (159),test,./data/raw/FullLabelled/scissors/scissors-set2 (159).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (159).npy
scissors,scissors-set2 (612),test,./data/raw/FullLabelled/scissors/scissors-set2 (612).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (612).npy
the-finger,the-finger-set2 (386),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (386).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (386).npy
paper,paper (104),test,./data/raw/FullLabelled/paper/paper (104).jpg,./dataset/skeleton_final_v2/paper/paper (104).npy
the-finger,the-finger-set2 (29),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (29).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (29).npy
paper,paper-set2 (295),test,./data/raw/FullLabelled/paper/paper-set2 (295).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (295).npy
ok,ok_Set2_ (489),test,./data/raw/FullLabelled/ok/ok_Set2_ (489).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (489).npy
scissors,scissors-set2 (707),test,./data/raw/FullLabelled/scissors/scissors-set2 (707).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (707).npy
scissors,scissors-set2 (359),test,./data/raw/FullLabelled/scissors/scissors-set2 (359).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (359).npy
scissors,scissors (38),test,./data/raw/FullLabelled/scissors/scissors (38).jpg,./dataset/skeleton_final_v2/scissors/scissors (38).npy
paper,paper-set2 (459),test,./data/raw/FullLabelled/paper/paper-set2 (459).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (459).npy
ok,ok_Set2_ (521),test,./data/raw/FullLabelled/ok/ok_Set2_ (521).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (521).npy
ok,ok_Set2_ (427),test,./data/raw/FullLabelled/ok/ok_Set2_ (427).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (427).npy
the-finger,the-finger_7274,test,./data/raw/FullLabelled/the-finger/the-finger_7274.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7274.npy
paper,paper_9132,test,./data/raw/FullLabelled/paper/paper_9132.jpg,./dataset/skeleton_final_v2/paper/paper_9132.npy
ok,ok_Set2_ (144),test,./data/raw/FullLabelled/ok/ok_Set2_ (144).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (144).npy
paper,paper_6926,test,./data/raw/FullLabelled/paper/paper_6926.jpg,./dataset/skeleton_final_v2/paper/paper_6926.npy
scissors,scissors-set2 (533),test,./data/raw/FullLabelled/scissors/scissors-set2 (533).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (533).npy
paper,paper_6514,test,./data/raw/FullLabelled/paper/paper_6514.jpg,./dataset/skeleton_final_v2/paper/paper_6514.npy
paper,paper_7310,test,./data/raw/FullLabelled/paper/paper_7310.jpg,./dataset/skeleton_final_v2/paper/paper_7310.npy
the-finger,the-finger_3486,test,./data/raw/FullLabelled/the-finger/the-finger_3486.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_3486.npy
the-finger,the-finger-set2 (254),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (254).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (254).npy
paper,paper_3660,test,./data/raw/FullLabelled/paper/paper_3660.jpg,./dataset/skeleton_final_v2/paper/paper_3660.npy
the-finger,the-finger-set2 (413),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (413).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (413).npy
paper,paper (203),test,./data/raw/FullLabelled/paper/paper (203).jpg,./dataset/skeleton_final_v2/paper/paper (203).npy
paper,paper-set2 (489),test,./data/raw/FullLabelled/paper/paper-set2 (489).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (489).npy
ok,ok_Set2_ (436),test,./data/raw/FullLabelled/ok/ok_Set2_ (436).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (436).npy
paper,paper (294),test,./data/raw/FullLabelled/paper/paper (294).jpg,./dataset/skeleton_final_v2/paper/paper (294).npy
paper,paper-set2 (474),test,./data/raw/FullLabelled/paper/paper-set2 (474).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (474).npy
ok,ok (205),test,./data/raw/FullLabelled/ok/ok (205).jpg,./dataset/skeleton_final_v2/ok/ok (205).npy
scissors,scissors-set2 (313),test,./data/raw/FullLabelled/scissors/scissors-set2 (313).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (313).npy
the-finger,the-finger_6287,test,./data/raw/FullLabelled/the-finger/the-finger_6287.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6287.npy
the-finger,the-finger-set2 (20),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (20).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (20).npy
scissors,scissors-set2 (737),test,./data/raw/FullLabelled/scissors/scissors-set2 (737).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (737).npy
paper,paper (53),test,./data/raw/FullLabelled/paper/paper (53).jpg,./dataset/skeleton_final_v2/paper/paper (53).npy
paper,paper (68),test,./data/raw/FullLabelled/paper/paper (68).jpg,./dataset/skeleton_final_v2/paper/paper (68).npy
ok,ok_Set2_ (306),test,./data/raw/FullLabelled/ok/ok_Set2_ (306).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (306).npy
paper,paper-set2 (371),test,./data/raw/FullLabelled/paper/paper-set2 (371).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (371).npy
scissors,scissors_4627,test,./data/raw/FullLabelled/scissors/scissors_4627.jpg,./dataset/skeleton_final_v2/scissors/scissors_4627.npy
paper,paper (129),test,./data/raw/FullLabelled/paper/paper (129).jpg,./dataset/skeleton_final_v2/paper/paper (129).npy
scissors,scissors-set2 (357),test,./data/raw/FullLabelled/scissors/scissors-set2 (357).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (357).npy
rock,rock (230),test,./data/raw/FullLabelled/rock/rock (230).jpg,./dataset/skeleton_final_v2/rock/rock (230).npy
scissors,scissors-set2 (683),test,./data/raw/FullLabelled/scissors/scissors-set2 (683).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (683).npy
scissors,scissors_2795,test,./data/raw/FullLabelled/scissors/scissors_2795.jpg,./dataset/skeleton_final_v2/scissors/scissors_2795.npy
rock,rock-set2 (353),test,./data/raw/FullLabelled/rock/rock-set2 (353).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (353).npy
scissors,scissors (293),test,./data/raw/FullLabelled/scissors/scissors (293).jpg,./dataset/skeleton_final_v2/scissors/scissors (293).npy
paper,paper_3650,test,./data/raw/FullLabelled/paper/paper_3650.jpg,./dataset/skeleton_final_v2/paper/paper_3650.npy
the-finger,the-finger_616,test,./data/raw/FullLabelled/the-finger/the-finger_616.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_616.npy
scissors,scissors-set2 (654),test,./data/raw/FullLabelled/scissors/scissors-set2 (654).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (654).npy
rock,rock-set2 (425),test,./data/raw/FullLabelled/rock/rock-set2 (425).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (425).npy
paper,paper (274),test,./data/raw/FullLabelled/paper/paper (274).jpg,./dataset/skeleton_final_v2/paper/paper (274).npy
scissors,scissors_5735,test,./data/raw/FullLabelled/scissors/scissors_5735.jpg,./dataset/skeleton_final_v2/scissors/scissors_5735.npy
the-finger,the-finger (60),test,./data/raw/FullLabelled/the-finger/the-finger (60).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (60).npy
the-finger,the-finger-set2 (421),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (421).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (421).npy
rock,rock_7906,test,./data/raw/FullLabelled/rock/rock_7906.jpg,./dataset/skeleton_final_v2/rock/rock_7906.npy
the-finger,the-finger_6060,test,./data/raw/FullLabelled/the-finger/the-finger_6060.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6060.npy
paper,paper-set2 (16),test,./data/raw/FullLabelled/paper/paper-set2 (16).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (16).npy
rock,rock_20,test,./data/raw/FullLabelled/rock/rock_20.jpg,./dataset/skeleton_final_v2/rock/rock_20.npy
ok,ok (252),test,./data/raw/FullLabelled/ok/ok (252).jpg,./dataset/skeleton_final_v2/ok/ok (252).npy
scissors,scissors_5229,test,./data/raw/FullLabelled/scissors/scissors_5229.jpg,./dataset/skeleton_final_v2/scissors/scissors_5229.npy
the-finger,the-finger_1345,test,./data/raw/FullLabelled/the-finger/the-finger_1345.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_1345.npy
paper,paper-set2 (28),test,./data/raw/FullLabelled/paper/paper-set2 (28).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (28).npy
scissors,scissors-set2 (437),test,./data/raw/FullLabelled/scissors/scissors-set2 (437).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (437).npy
scissors,scissors-set2 (424),test,./data/raw/FullLabelled/scissors/scissors-set2 (424).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (424).npy
ok,ok (37),test,./data/raw/FullLabelled/ok/ok (37).jpg,./dataset/skeleton_final_v2/ok/ok (37).npy
ok,ok_Set2_ (333),test,./data/raw/FullLabelled/ok/ok_Set2_ (333).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (333).npy
paper,paper_6700,test,./data/raw/FullLabelled/paper/paper_6700.jpg,./dataset/skeleton_final_v2/paper/paper_6700.npy
the-finger,the-finger_6074,test,./data/raw/FullLabelled/the-finger/the-finger_6074.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6074.npy
scissors,scissors (348),test,./data/raw/FullLabelled/scissors/scissors (348).jpg,./dataset/skeleton_final_v2/scissors/scissors (348).npy
ok,ok_2959,test,./data/raw/FullLabelled/ok/ok_2959.jpg,./dataset/skeleton_final_v2/ok/ok_2959.npy
scissors,scissors-set2 (559),test,./data/raw/FullLabelled/scissors/scissors-set2 (559).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (559).npy
ok,ok (45),test,./data/raw/FullLabelled/ok/ok (45).jpg,./dataset/skeleton_final_v2/ok/ok (45).npy
scissors,scissors-set2 (742),test,./data/raw/FullLabelled/scissors/scissors-set2 (742).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (742).npy
the-finger,the-finger (5),test,./data/raw/FullLabelled/the-finger/the-finger (5).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (5).npy
scissors,scissors (294),test,./data/raw/FullLabelled/scissors/scissors (294).jpg,./dataset/skeleton_final_v2/scissors/scissors (294).npy
rock,rock-set2 (185),test,./data/raw/FullLabelled/rock/rock-set2 (185).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (185).npy
paper,paper-set2 (171),test,./data/raw/FullLabelled/paper/paper-set2 (171).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (171).npy
the-finger,the-finger_8650,test,./data/raw/FullLabelled/the-finger/the-finger_8650.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_8650.npy
the-finger,the-finger_7091,test,./data/raw/FullLabelled/the-finger/the-finger_7091.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7091.npy
the-finger,the-finger_6301,test,./data/raw/FullLabelled/the-finger/the-finger_6301.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6301.npy
scissors,scissors (216),test,./data/raw/FullLabelled/scissors/scissors (216).jpg,./dataset/skeleton_final_v2/scissors/scissors (216).npy
ok,ok_Set2_ (536),test,./data/raw/FullLabelled/ok/ok_Set2_ (536).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (536).npy
paper,paper_6696,test,./data/raw/FullLabelled/paper/paper_6696.jpg,./dataset/skeleton_final_v2/paper/paper_6696.npy
scissors,scissors (449),test,./data/raw/FullLabelled/scissors/scissors (449).jpg,./dataset/skeleton_final_v2/scissors/scissors (449).npy
ok,ok_Set2_ (238),test,./data/raw/FullLabelled/ok/ok_Set2_ (238).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (238).npy
the-finger,the-finger (64),test,./data/raw/FullLabelled/the-finger/the-finger (64).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (64).npy
paper,paper_1035,test,./data/raw/FullLabelled/paper/paper_1035.jpg,./dataset/skeleton_final_v2/paper/paper_1035.npy
paper,paper (31),test,./data/raw/FullLabelled/paper/paper (31).jpg,./dataset/skeleton_final_v2/paper/paper (31).npy
rock,rock-set2 (341),test,./data/raw/FullLabelled/rock/rock-set2 (341).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (341).npy
rock,rock-set2 (47),test,./data/raw/FullLabelled/rock/rock-set2 (47).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (47).npy
scissors,scissors-set2 (20),test,./data/raw/FullLabelled/scissors/scissors-set2 (20).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (20).npy
scissors,scissors (336),test,./data/raw/FullLabelled/scissors/scissors (336).jpg,./dataset/skeleton_final_v2/scissors/scissors (336).npy
paper,paper_7611,test,./data/raw/FullLabelled/paper/paper_7611.jpg,./dataset/skeleton_final_v2/paper/paper_7611.npy
ok,ok_4992,test,./data/raw/FullLabelled/ok/ok_4992.jpg,./dataset/skeleton_final_v2/ok/ok_4992.npy
paper,paper_6712,test,./data/raw/FullLabelled/paper/paper_6712.jpg,./dataset/skeleton_final_v2/paper/paper_6712.npy
scissors,scissors-set2 (643),test,./data/raw/FullLabelled/scissors/scissors-set2 (643).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (643).npy
scissors,scissors_8782,test,./data/raw/FullLabelled/scissors/scissors_8782.jpg,./dataset/skeleton_final_v2/scissors/scissors_8782.npy
ok,ok_Set2_ (40),test,./data/raw/FullLabelled/ok/ok_Set2_ (40).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (40).npy
scissors,scissors-set2 (355),test,./data/raw/FullLabelled/scissors/scissors-set2 (355).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (355).npy
scissors,scissors-set2 (354),test,./data/raw/FullLabelled/scissors/scissors-set2 (354).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (354).npy
paper,paper-set2 (116),test,./data/raw/FullLabelled/paper/paper-set2 (116).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (116).npy
paper,paper-set2 (147),test,./data/raw/FullLabelled/paper/paper-set2 (147).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (147).npy
scissors,scissors-set2 (471),test,./data/raw/FullLabelled/scissors/scissors-set2 (471).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (471).npy
scissors,scissors_8450,test,./data/raw/FullLabelled/scissors/scissors_8450.jpg,./dataset/skeleton_final_v2/scissors/scissors_8450.npy
ok,ok_5260,test,./data/raw/FullLabelled/ok/ok_5260.jpg,./dataset/skeleton_final_v2/ok/ok_5260.npy
scissors,scissors_4671,test,./data/raw/FullLabelled/scissors/scissors_4671.jpg,./dataset/skeleton_final_v2/scissors/scissors_4671.npy
paper,paper-set2 (230),test,./data/raw/FullLabelled/paper/paper-set2 (230).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (230).npy
scissors,scissors-set2 (274),test,./data/raw/FullLabelled/scissors/scissors-set2 (274).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (274).npy
paper,paper-set2 (252),test,./data/raw/FullLabelled/paper/paper-set2 (252).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (252).npy
the-finger,the-finger_9058,test,./data/raw/FullLabelled/the-finger/the-finger_9058.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9058.npy
scissors,scissors_2721,test,./data/raw/FullLabelled/scissors/scissors_2721.jpg,./dataset/skeleton_final_v2/scissors/scissors_2721.npy
paper,paper (280),test,./data/raw/FullLabelled/paper/paper (280).jpg,./dataset/skeleton_final_v2/paper/paper (280).npy
rock,rock (265),test,./data/raw/FullLabelled/rock/rock (265).jpg,./dataset/skeleton_final_v2/rock/rock (265).npy
scissors,scissors_7186,test,./data/raw/FullLabelled/scissors/scissors_7186.jpg,./dataset/skeleton_final_v2/scissors/scissors_7186.npy
scissors,scissors (210),test,./data/raw/FullLabelled/scissors/scissors (210).jpg,./dataset/skeleton_final_v2/scissors/scissors (210).npy
the-finger,the-finger-set2 (217),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (217).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (217).npy
paper,paper_6116,test,./data/raw/FullLabelled/paper/paper_6116.jpg,./dataset/skeleton_final_v2/paper/paper_6116.npy
scissors,scissors_2758,test,./data/raw/FullLabelled/scissors/scissors_2758.jpg,./dataset/skeleton_final_v2/scissors/scissors_2758.npy
ok,ok_Set2_ (357),test,./data/raw/FullLabelled/ok/ok_Set2_ (357).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (357).npy
ok,ok_Set2_ (212),test,./data/raw/FullLabelled/ok/ok_Set2_ (212).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (212).npy
paper,paper-set2 (297),test,./data/raw/FullLabelled/paper/paper-set2 (297).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (297).npy
ok,ok_Set2_ (17),test,./data/raw/FullLabelled/ok/ok_Set2_ (17).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (17).npy
scissors,scissors_1121,test,./data/raw/FullLabelled/scissors/scissors_1121.jpg,./dataset/skeleton_final_v2/scissors/scissors_1121.npy
ok,ok_Set2_ (166),test,./data/raw/FullLabelled/ok/ok_Set2_ (166).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (166).npy
ok,ok_Set2_ (50),test,./data/raw/FullLabelled/ok/ok_Set2_ (50).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (50).npy
the-finger,the-finger_7495,test,./data/raw/FullLabelled/the-finger/the-finger_7495.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7495.npy
rock,rock_688,test,./data/raw/FullLabelled/rock/rock_688.jpg,./dataset/skeleton_final_v2/rock/rock_688.npy
scissors,scissors-set2 (283),test,./data/raw/FullLabelled/scissors/scissors-set2 (283).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (283).npy
the-finger,the-finger-set2 (86),test,./data/raw/FullLabelled/the-finger/the-finger-set2 (86).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (86).npy
ok,ok_5293,test,./data/raw/FullLabelled/ok/ok_5293.jpg,./dataset/skeleton_final_v2/ok/ok_5293.npy
paper,paper_8734,test,./data/raw/FullLabelled/paper/paper_8734.jpg,./dataset/skeleton_final_v2/paper/paper_8734.npy
rock,rock (13),test,./data/raw/FullLabelled/rock/rock (13).jpg,./dataset/skeleton_final_v2/rock/rock (13).npy
