action,sample_id,split,mediapipe_path,refined_path
the-finger,the-finger_9024,train,./dataset/skeleton_final_v2/the-finger/the-finger_9024.npy,./batch_thefinger/fitted/the-finger_9024.npy
the-finger,the-finger_9050,train,./dataset/skeleton_final_v2/the-finger/the-finger_9050.npy,./batch_thefinger/fitted/the-finger_9050.npy
the-finger,the-finger_9052,train,./dataset/skeleton_final_v2/the-finger/the-finger_9052.npy,./batch_thefinger/fitted/the-finger_9052.npy
the-finger,the-finger_9054,train,./dataset/skeleton_final_v2/the-finger/the-finger_9054.npy,./batch_thefinger/fitted/the-finger_9054.npy
the-finger,the-finger_9062,train,./dataset/skeleton_final_v2/the-finger/the-finger_9062.npy,./batch_thefinger/fitted/the-finger_9062.npy
the-finger,the-finger_9066,train,./dataset/skeleton_final_v2/the-finger/the-finger_9066.npy,./batch_thefinger/fitted/the-finger_9066.npy
the-finger,the-finger_9068,train,./dataset/skeleton_final_v2/the-finger/the-finger_9068.npy,./batch_thefinger/fitted/the-finger_9068.npy
the-finger,the-finger_9070,train,./dataset/skeleton_final_v2/the-finger/the-finger_9070.npy,./batch_thefinger/fitted/the-finger_9070.npy
the-finger,the-finger_9072,train,./dataset/skeleton_final_v2/the-finger/the-finger_9072.npy,./batch_thefinger/fitted/the-finger_9072.npy
the-finger,the-finger_9426,train,./dataset/skeleton_final_v2/the-finger/the-finger_9426.npy,./batch_thefinger/fitted/the-finger_9426.npy
the-finger,the-finger_9432,train,./dataset/skeleton_final_v2/the-finger/the-finger_9432.npy,./batch_thefinger/fitted/the-finger_9432.npy
the-finger,the-finger_9438,train,./dataset/skeleton_final_v2/the-finger/the-finger_9438.npy,./batch_thefinger/fitted/the-finger_9438.npy
the-finger,the-finger_9440,train,./dataset/skeleton_final_v2/the-finger/the-finger_9440.npy,./batch_thefinger/fitted/the-finger_9440.npy
the-finger,the-finger_9446,train,./dataset/skeleton_final_v2/the-finger/the-finger_9446.npy,./batch_thefinger/fitted/the-finger_9446.npy
the-finger,the-finger_9456,train,./dataset/skeleton_final_v2/the-finger/the-finger_9456.npy,./batch_thefinger/fitted/the-finger_9456.npy
the-finger,the-finger_9466,train,./dataset/skeleton_final_v2/the-finger/the-finger_9466.npy,./batch_thefinger/fitted/the-finger_9466.npy
ok,ok (101),val,./dataset/skeleton_final_v2/ok/ok (101).npy,./batch_ok/fitted/ok (101).npy
ok,ok (116),val,./dataset/skeleton_final_v2/ok/ok (116).npy,./batch_ok/fitted/ok (116).npy
ok,ok (121),val,./dataset/skeleton_final_v2/ok/ok (121).npy,./batch_ok/fitted/ok (121).npy
ok,ok (129),val,./dataset/skeleton_final_v2/ok/ok (129).npy,./batch_ok/fitted/ok (129).npy
ok,ok (133),val,./dataset/skeleton_final_v2/ok/ok (133).npy,./batch_ok/fitted/ok (133).npy
ok,ok (137),val,./dataset/skeleton_final_v2/ok/ok (137).npy,./batch_ok/fitted/ok (137).npy
ok,ok (140),val,./dataset/skeleton_final_v2/ok/ok (140).npy,./batch_ok/fitted/ok (140).npy
ok,ok (155),val,./dataset/skeleton_final_v2/ok/ok (155).npy,./batch_ok/fitted/ok (155).npy
ok,ok (174),val,./dataset/skeleton_final_v2/ok/ok (174).npy,./batch_ok/fitted/ok (174).npy
ok,ok (18),val,./dataset/skeleton_final_v2/ok/ok (18).npy,./batch_ok/fitted/ok (18).npy
ok,ok (208),val,./dataset/skeleton_final_v2/ok/ok (208).npy,./batch_ok/fitted/ok (208).npy
ok,ok (214),val,./dataset/skeleton_final_v2/ok/ok (214).npy,./batch_ok/fitted/ok (214).npy
ok,ok (262),val,./dataset/skeleton_final_v2/ok/ok (262).npy,./batch_ok/fitted/ok (262).npy
ok,ok (54),val,./dataset/skeleton_final_v2/ok/ok (54).npy,./batch_ok/fitted/ok (54).npy
ok,ok (55),val,./dataset/skeleton_final_v2/ok/ok (55).npy,./batch_ok/fitted/ok (55).npy
ok,ok (59),val,./dataset/skeleton_final_v2/ok/ok (59).npy,./batch_ok/fitted/ok (59).npy
ok,ok (6),val,./dataset/skeleton_final_v2/ok/ok (6).npy,./batch_ok/fitted/ok (6).npy
ok,ok (61),val,./dataset/skeleton_final_v2/ok/ok (61).npy,./batch_ok/fitted/ok (61).npy
ok,ok (75),val,./dataset/skeleton_final_v2/ok/ok (75).npy,./batch_ok/fitted/ok (75).npy
ok,ok (8),val,./dataset/skeleton_final_v2/ok/ok (8).npy,./batch_ok/fitted/ok (8).npy
ok,ok (85),val,./dataset/skeleton_final_v2/ok/ok (85).npy,./batch_ok/fitted/ok (85).npy
ok,ok_1167,val,./dataset/skeleton_final_v2/ok/ok_1167.npy,./batch_ok/fitted/ok_1167.npy
ok,ok_1185,val,./dataset/skeleton_final_v2/ok/ok_1185.npy,./batch_ok/fitted/ok_1185.npy
ok,ok_1538,val,./dataset/skeleton_final_v2/ok/ok_1538.npy,./batch_ok/fitted/ok_1538.npy
ok,ok_1542,val,./dataset/skeleton_final_v2/ok/ok_1542.npy,./batch_ok/fitted/ok_1542.npy
ok,ok_1550,val,./dataset/skeleton_final_v2/ok/ok_1550.npy,./batch_ok/fitted/ok_1550.npy
ok,ok_1560,val,./dataset/skeleton_final_v2/ok/ok_1560.npy,./batch_ok/fitted/ok_1560.npy
ok,ok_1606,val,./dataset/skeleton_final_v2/ok/ok_1606.npy,./batch_ok/fitted/ok_1606.npy
ok,ok_1608,val,./dataset/skeleton_final_v2/ok/ok_1608.npy,./batch_ok/fitted/ok_1608.npy
ok,ok_1921,val,./dataset/skeleton_final_v2/ok/ok_1921.npy,./batch_ok/fitted/ok_1921.npy
ok,ok_1953,val,./dataset/skeleton_final_v2/ok/ok_1953.npy,./batch_ok/fitted/ok_1953.npy
ok,ok_1987,val,./dataset/skeleton_final_v2/ok/ok_1987.npy,./batch_ok/fitted/ok_1987.npy
ok,ok_1989,val,./dataset/skeleton_final_v2/ok/ok_1989.npy,./batch_ok/fitted/ok_1989.npy
ok,ok_2007,val,./dataset/skeleton_final_v2/ok/ok_2007.npy,./batch_ok/fitted/ok_2007.npy
ok,ok_2013,val,./dataset/skeleton_final_v2/ok/ok_2013.npy,./batch_ok/fitted/ok_2013.npy
ok,ok_2509,val,./dataset/skeleton_final_v2/ok/ok_2509.npy,./batch_ok/fitted/ok_2509.npy
ok,ok_2674,val,./dataset/skeleton_final_v2/ok/ok_2674.npy,./batch_ok/fitted/ok_2674.npy
ok,ok_2701,val,./dataset/skeleton_final_v2/ok/ok_2701.npy,./batch_ok/fitted/ok_2701.npy
ok,ok_2716,val,./dataset/skeleton_final_v2/ok/ok_2716.npy,./batch_ok/fitted/ok_2716.npy
ok,ok_2796,val,./dataset/skeleton_final_v2/ok/ok_2796.npy,./batch_ok/fitted/ok_2796.npy
ok,ok_2845,val,./dataset/skeleton_final_v2/ok/ok_2845.npy,./batch_ok/fitted/ok_2845.npy
ok,ok_2855,val,./dataset/skeleton_final_v2/ok/ok_2855.npy,./batch_ok/fitted/ok_2855.npy
ok,ok_2869,val,./dataset/skeleton_final_v2/ok/ok_2869.npy,./batch_ok/fitted/ok_2869.npy
ok,ok_2884,val,./dataset/skeleton_final_v2/ok/ok_2884.npy,./batch_ok/fitted/ok_2884.npy
ok,ok_2908,val,./dataset/skeleton_final_v2/ok/ok_2908.npy,./batch_ok/fitted/ok_2908.npy
ok,ok_2943,val,./dataset/skeleton_final_v2/ok/ok_2943.npy,./batch_ok/fitted/ok_2943.npy
ok,ok_2949,val,./dataset/skeleton_final_v2/ok/ok_2949.npy,./batch_ok/fitted/ok_2949.npy
ok,ok_2963,val,./dataset/skeleton_final_v2/ok/ok_2963.npy,./batch_ok/fitted/ok_2963.npy
ok,ok_3973,val,./dataset/skeleton_final_v2/ok/ok_3973.npy,./batch_ok/fitted/ok_3973.npy
ok,ok_3976,val,./dataset/skeleton_final_v2/ok/ok_3976.npy,./batch_ok/fitted/ok_3976.npy
ok,ok_4056,val,./dataset/skeleton_final_v2/ok/ok_4056.npy,./batch_ok/fitted/ok_4056.npy
ok,ok_4981,val,./dataset/skeleton_final_v2/ok/ok_4981.npy,./batch_ok/fitted/ok_4981.npy
ok,ok_5001,val,./dataset/skeleton_final_v2/ok/ok_5001.npy,./batch_ok/fitted/ok_5001.npy
ok,ok_5263,val,./dataset/skeleton_final_v2/ok/ok_5263.npy,./batch_ok/fitted/ok_5263.npy
ok,ok_5277,val,./dataset/skeleton_final_v2/ok/ok_5277.npy,./batch_ok/fitted/ok_5277.npy
ok,ok_5554,val,./dataset/skeleton_final_v2/ok/ok_5554.npy,./batch_ok/fitted/ok_5554.npy
ok,ok_5562,val,./dataset/skeleton_final_v2/ok/ok_5562.npy,./batch_ok/fitted/ok_5562.npy
ok,ok_5764,val,./dataset/skeleton_final_v2/ok/ok_5764.npy,./batch_ok/fitted/ok_5764.npy
ok,ok_5773,val,./dataset/skeleton_final_v2/ok/ok_5773.npy,./batch_ok/fitted/ok_5773.npy
ok,ok_5774,val,./dataset/skeleton_final_v2/ok/ok_5774.npy,./batch_ok/fitted/ok_5774.npy
ok,ok_5963,val,./dataset/skeleton_final_v2/ok/ok_5963.npy,./batch_ok/fitted/ok_5963.npy
ok,ok_6182,val,./dataset/skeleton_final_v2/ok/ok_6182.npy,./batch_ok/fitted/ok_6182.npy
ok,ok_6185,val,./dataset/skeleton_final_v2/ok/ok_6185.npy,./batch_ok/fitted/ok_6185.npy
ok,ok_6189,val,./dataset/skeleton_final_v2/ok/ok_6189.npy,./batch_ok/fitted/ok_6189.npy
ok,ok_6385,val,./dataset/skeleton_final_v2/ok/ok_6385.npy,./batch_ok/fitted/ok_6385.npy
ok,ok_6570,val,./dataset/skeleton_final_v2/ok/ok_6570.npy,./batch_ok/fitted/ok_6570.npy
ok,ok_6751,val,./dataset/skeleton_final_v2/ok/ok_6751.npy,./batch_ok/fitted/ok_6751.npy
ok,ok_6974,val,./dataset/skeleton_final_v2/ok/ok_6974.npy,./batch_ok/fitted/ok_6974.npy
ok,ok_6984,val,./dataset/skeleton_final_v2/ok/ok_6984.npy,./batch_ok/fitted/ok_6984.npy
ok,ok_6989,val,./dataset/skeleton_final_v2/ok/ok_6989.npy,./batch_ok/fitted/ok_6989.npy
ok,ok_6998,val,./dataset/skeleton_final_v2/ok/ok_6998.npy,./batch_ok/fitted/ok_6998.npy
ok,ok_77,val,./dataset/skeleton_final_v2/ok/ok_77.npy,./batch_ok/fitted/ok_77.npy
ok,ok_787,val,./dataset/skeleton_final_v2/ok/ok_787.npy,./batch_ok/fitted/ok_787.npy
ok,ok_794,val,./dataset/skeleton_final_v2/ok/ok_794.npy,./batch_ok/fitted/ok_794.npy
ok,ok_795,val,./dataset/skeleton_final_v2/ok/ok_795.npy,./batch_ok/fitted/ok_795.npy
ok,ok_804,val,./dataset/skeleton_final_v2/ok/ok_804.npy,./batch_ok/fitted/ok_804.npy
ok,ok_8042,val,./dataset/skeleton_final_v2/ok/ok_8042.npy,./batch_ok/fitted/ok_8042.npy
ok,ok_87,val,./dataset/skeleton_final_v2/ok/ok_87.npy,./batch_ok/fitted/ok_87.npy
ok,ok_8840,val,./dataset/skeleton_final_v2/ok/ok_8840.npy,./batch_ok/fitted/ok_8840.npy
ok,ok_91,val,./dataset/skeleton_final_v2/ok/ok_91.npy,./batch_ok/fitted/ok_91.npy
ok,ok_9244,val,./dataset/skeleton_final_v2/ok/ok_9244.npy,./batch_ok/fitted/ok_9244.npy
ok,ok_Set2_ (10),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (10).npy,./batch_ok/fitted/ok_Set2_ (10).npy
ok,ok_Set2_ (125),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (125).npy,./batch_ok/fitted/ok_Set2_ (125).npy
ok,ok_Set2_ (131),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (131).npy,./batch_ok/fitted/ok_Set2_ (131).npy
ok,ok_Set2_ (136),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (136).npy,./batch_ok/fitted/ok_Set2_ (136).npy
ok,ok_Set2_ (154),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (154).npy,./batch_ok/fitted/ok_Set2_ (154).npy
ok,ok_Set2_ (157),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (157).npy,./batch_ok/fitted/ok_Set2_ (157).npy
ok,ok_Set2_ (159),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (159).npy,./batch_ok/fitted/ok_Set2_ (159).npy
ok,ok_Set2_ (185),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (185).npy,./batch_ok/fitted/ok_Set2_ (185).npy
ok,ok_Set2_ (196),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (196).npy,./batch_ok/fitted/ok_Set2_ (196).npy
ok,ok_Set2_ (21),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (21).npy,./batch_ok/fitted/ok_Set2_ (21).npy
ok,ok_Set2_ (210),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (210).npy,./batch_ok/fitted/ok_Set2_ (210).npy
ok,ok_Set2_ (214),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (214).npy,./batch_ok/fitted/ok_Set2_ (214).npy
ok,ok_Set2_ (22),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (22).npy,./batch_ok/fitted/ok_Set2_ (22).npy
ok,ok_Set2_ (221),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (221).npy,./batch_ok/fitted/ok_Set2_ (221).npy
ok,ok_Set2_ (224),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (224).npy,./batch_ok/fitted/ok_Set2_ (224).npy
ok,ok_Set2_ (228),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (228).npy,./batch_ok/fitted/ok_Set2_ (228).npy
ok,ok_Set2_ (229),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (229).npy,./batch_ok/fitted/ok_Set2_ (229).npy
ok,ok_Set2_ (235),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (235).npy,./batch_ok/fitted/ok_Set2_ (235).npy
ok,ok_Set2_ (255),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (255).npy,./batch_ok/fitted/ok_Set2_ (255).npy
ok,ok_Set2_ (260),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (260).npy,./batch_ok/fitted/ok_Set2_ (260).npy
ok,ok_Set2_ (272),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (272).npy,./batch_ok/fitted/ok_Set2_ (272).npy
ok,ok_Set2_ (275),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (275).npy,./batch_ok/fitted/ok_Set2_ (275).npy
ok,ok_Set2_ (286),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (286).npy,./batch_ok/fitted/ok_Set2_ (286).npy
ok,ok_Set2_ (289),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (289).npy,./batch_ok/fitted/ok_Set2_ (289).npy
ok,ok_Set2_ (301),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (301).npy,./batch_ok/fitted/ok_Set2_ (301).npy
ok,ok_Set2_ (304),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (304).npy,./batch_ok/fitted/ok_Set2_ (304).npy
ok,ok_Set2_ (307),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (307).npy,./batch_ok/fitted/ok_Set2_ (307).npy
ok,ok_Set2_ (308),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (308).npy,./batch_ok/fitted/ok_Set2_ (308).npy
ok,ok_Set2_ (32),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (32).npy,./batch_ok/fitted/ok_Set2_ (32).npy
ok,ok_Set2_ (327),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (327).npy,./batch_ok/fitted/ok_Set2_ (327).npy
ok,ok_Set2_ (338),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (338).npy,./batch_ok/fitted/ok_Set2_ (338).npy
ok,ok_Set2_ (339),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (339).npy,./batch_ok/fitted/ok_Set2_ (339).npy
ok,ok_Set2_ (340),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (340).npy,./batch_ok/fitted/ok_Set2_ (340).npy
ok,ok_Set2_ (345),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (345).npy,./batch_ok/fitted/ok_Set2_ (345).npy
ok,ok_Set2_ (348),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (348).npy,./batch_ok/fitted/ok_Set2_ (348).npy
ok,ok_Set2_ (355),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (355).npy,./batch_ok/fitted/ok_Set2_ (355).npy
ok,ok_Set2_ (369),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (369).npy,./batch_ok/fitted/ok_Set2_ (369).npy
ok,ok_Set2_ (371),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (371).npy,./batch_ok/fitted/ok_Set2_ (371).npy
ok,ok_Set2_ (377),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (377).npy,./batch_ok/fitted/ok_Set2_ (377).npy
ok,ok_Set2_ (381),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (381).npy,./batch_ok/fitted/ok_Set2_ (381).npy
ok,ok_Set2_ (389),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (389).npy,./batch_ok/fitted/ok_Set2_ (389).npy
ok,ok_Set2_ (396),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (396).npy,./batch_ok/fitted/ok_Set2_ (396).npy
ok,ok_Set2_ (399),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (399).npy,./batch_ok/fitted/ok_Set2_ (399).npy
ok,ok_Set2_ (4),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (4).npy,./batch_ok/fitted/ok_Set2_ (4).npy
ok,ok_Set2_ (403),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (403).npy,./batch_ok/fitted/ok_Set2_ (403).npy
ok,ok_Set2_ (408),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (408).npy,./batch_ok/fitted/ok_Set2_ (408).npy
ok,ok_Set2_ (409),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (409).npy,./batch_ok/fitted/ok_Set2_ (409).npy
ok,ok_Set2_ (410),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (410).npy,./batch_ok/fitted/ok_Set2_ (410).npy
ok,ok_Set2_ (417),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (417).npy,./batch_ok/fitted/ok_Set2_ (417).npy
ok,ok_Set2_ (42),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (42).npy,./batch_ok/fitted/ok_Set2_ (42).npy
ok,ok_Set2_ (425),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (425).npy,./batch_ok/fitted/ok_Set2_ (425).npy
ok,ok_Set2_ (429),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (429).npy,./batch_ok/fitted/ok_Set2_ (429).npy
ok,ok_Set2_ (432),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (432).npy,./batch_ok/fitted/ok_Set2_ (432).npy
ok,ok_Set2_ (439),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (439).npy,./batch_ok/fitted/ok_Set2_ (439).npy
ok,ok_Set2_ (451),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (451).npy,./batch_ok/fitted/ok_Set2_ (451).npy
ok,ok_Set2_ (455),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (455).npy,./batch_ok/fitted/ok_Set2_ (455).npy
ok,ok_Set2_ (462),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (462).npy,./batch_ok/fitted/ok_Set2_ (462).npy
ok,ok_Set2_ (483),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (483).npy,./batch_ok/fitted/ok_Set2_ (483).npy
ok,ok_Set2_ (490),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (490).npy,./batch_ok/fitted/ok_Set2_ (490).npy
ok,ok_Set2_ (491),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (491).npy,./batch_ok/fitted/ok_Set2_ (491).npy
ok,ok_Set2_ (495),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (495).npy,./batch_ok/fitted/ok_Set2_ (495).npy
ok,ok_Set2_ (496),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (496).npy,./batch_ok/fitted/ok_Set2_ (496).npy
ok,ok_Set2_ (5),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (5).npy,./batch_ok/fitted/ok_Set2_ (5).npy
ok,ok_Set2_ (503),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (503).npy,./batch_ok/fitted/ok_Set2_ (503).npy
ok,ok_Set2_ (504),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (504).npy,./batch_ok/fitted/ok_Set2_ (504).npy
ok,ok_Set2_ (506),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (506).npy,./batch_ok/fitted/ok_Set2_ (506).npy
ok,ok_Set2_ (510),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (510).npy,./batch_ok/fitted/ok_Set2_ (510).npy
ok,ok_Set2_ (523),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (523).npy,./batch_ok/fitted/ok_Set2_ (523).npy
ok,ok_Set2_ (53),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (53).npy,./batch_ok/fitted/ok_Set2_ (53).npy
ok,ok_Set2_ (54),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (54).npy,./batch_ok/fitted/ok_Set2_ (54).npy
ok,ok_Set2_ (541),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (541).npy,./batch_ok/fitted/ok_Set2_ (541).npy
ok,ok_Set2_ (543),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (543).npy,./batch_ok/fitted/ok_Set2_ (543).npy
ok,ok_Set2_ (548),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (548).npy,./batch_ok/fitted/ok_Set2_ (548).npy
ok,ok_Set2_ (553),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (553).npy,./batch_ok/fitted/ok_Set2_ (553).npy
ok,ok_Set2_ (559),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (559).npy,./batch_ok/fitted/ok_Set2_ (559).npy
ok,ok_Set2_ (564),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (564).npy,./batch_ok/fitted/ok_Set2_ (564).npy
ok,ok_Set2_ (571),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (571).npy,./batch_ok/fitted/ok_Set2_ (571).npy
ok,ok_Set2_ (586),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (586).npy,./batch_ok/fitted/ok_Set2_ (586).npy
ok,ok_Set2_ (72),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (72).npy,./batch_ok/fitted/ok_Set2_ (72).npy
ok,ok_Set2_ (73),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (73).npy,./batch_ok/fitted/ok_Set2_ (73).npy
ok,ok_Set2_ (74),val,./dataset/skeleton_final_v2/ok/ok_Set2_ (74).npy,./batch_ok/fitted/ok_Set2_ (74).npy
paper,paper (119),val,./dataset/skeleton_final_v2/paper/paper (119).npy,./batch_paper/fitted/paper (119).npy
paper,paper (130),val,./dataset/skeleton_final_v2/paper/paper (130).npy,./batch_paper/fitted/paper (130).npy
paper,paper (132),val,./dataset/skeleton_final_v2/paper/paper (132).npy,./batch_paper/fitted/paper (132).npy
paper,paper (136),val,./dataset/skeleton_final_v2/paper/paper (136).npy,./batch_paper/fitted/paper (136).npy
paper,paper (140),val,./dataset/skeleton_final_v2/paper/paper (140).npy,./batch_paper/fitted/paper (140).npy
paper,paper (16),val,./dataset/skeleton_final_v2/paper/paper (16).npy,./batch_paper/fitted/paper (16).npy
paper,paper (165),val,./dataset/skeleton_final_v2/paper/paper (165).npy,./batch_paper/fitted/paper (165).npy
paper,paper (174),val,./dataset/skeleton_final_v2/paper/paper (174).npy,./batch_paper/fitted/paper (174).npy
paper,paper (178),val,./dataset/skeleton_final_v2/paper/paper (178).npy,./batch_paper/fitted/paper (178).npy
paper,paper (180),val,./dataset/skeleton_final_v2/paper/paper (180).npy,./batch_paper/fitted/paper (180).npy
paper,paper (192),val,./dataset/skeleton_final_v2/paper/paper (192).npy,./batch_paper/fitted/paper (192).npy
paper,paper (202),val,./dataset/skeleton_final_v2/paper/paper (202).npy,./batch_paper/fitted/paper (202).npy
paper,paper (211),val,./dataset/skeleton_final_v2/paper/paper (211).npy,./batch_paper/fitted/paper (211).npy
paper,paper (213),val,./dataset/skeleton_final_v2/paper/paper (213).npy,./batch_paper/fitted/paper (213).npy
paper,paper (224),val,./dataset/skeleton_final_v2/paper/paper (224).npy,./batch_paper/fitted/paper (224).npy
paper,paper (225),val,./dataset/skeleton_final_v2/paper/paper (225).npy,./batch_paper/fitted/paper (225).npy
paper,paper (232),val,./dataset/skeleton_final_v2/paper/paper (232).npy,./batch_paper/fitted/paper (232).npy
paper,paper (24),val,./dataset/skeleton_final_v2/paper/paper (24).npy,./batch_paper/fitted/paper (24).npy
paper,paper (245),val,./dataset/skeleton_final_v2/paper/paper (245).npy,./batch_paper/fitted/paper (245).npy
paper,paper (246),val,./dataset/skeleton_final_v2/paper/paper (246).npy,./batch_paper/fitted/paper (246).npy
paper,paper (263),val,./dataset/skeleton_final_v2/paper/paper (263).npy,./batch_paper/fitted/paper (263).npy
paper,paper (264),val,./dataset/skeleton_final_v2/paper/paper (264).npy,./batch_paper/fitted/paper (264).npy
paper,paper (268),val,./dataset/skeleton_final_v2/paper/paper (268).npy,./batch_paper/fitted/paper (268).npy
paper,paper (289),val,./dataset/skeleton_final_v2/paper/paper (289).npy,./batch_paper/fitted/paper (289).npy
paper,paper (291),val,./dataset/skeleton_final_v2/paper/paper (291).npy,./batch_paper/fitted/paper (291).npy
paper,paper (3),val,./dataset/skeleton_final_v2/paper/paper (3).npy,./batch_paper/fitted/paper (3).npy
paper,paper (30),val,./dataset/skeleton_final_v2/paper/paper (30).npy,./batch_paper/fitted/paper (30).npy
paper,paper (32),val,./dataset/skeleton_final_v2/paper/paper (32).npy,./batch_paper/fitted/paper (32).npy
paper,paper (39),val,./dataset/skeleton_final_v2/paper/paper (39).npy,./batch_paper/fitted/paper (39).npy
paper,paper (46),val,./dataset/skeleton_final_v2/paper/paper (46).npy,./batch_paper/fitted/paper (46).npy
paper,paper (5),val,./dataset/skeleton_final_v2/paper/paper (5).npy,./batch_paper/fitted/paper (5).npy
paper,paper (52),val,./dataset/skeleton_final_v2/paper/paper (52).npy,./batch_paper/fitted/paper (52).npy
paper,paper (73),val,./dataset/skeleton_final_v2/paper/paper (73).npy,./batch_paper/fitted/paper (73).npy
paper,paper (80),val,./dataset/skeleton_final_v2/paper/paper (80).npy,./batch_paper/fitted/paper (80).npy
paper,paper (89),val,./dataset/skeleton_final_v2/paper/paper (89).npy,./batch_paper/fitted/paper (89).npy
paper,paper-set2 (104),val,./dataset/skeleton_final_v2/paper/paper-set2 (104).npy,./batch_paper/fitted/paper-set2 (104).npy
paper,paper-set2 (105),val,./dataset/skeleton_final_v2/paper/paper-set2 (105).npy,./batch_paper/fitted/paper-set2 (105).npy
paper,paper-set2 (106),val,./dataset/skeleton_final_v2/paper/paper-set2 (106).npy,./batch_paper/fitted/paper-set2 (106).npy
paper,paper-set2 (110),val,./dataset/skeleton_final_v2/paper/paper-set2 (110).npy,./batch_paper/fitted/paper-set2 (110).npy
paper,paper-set2 (114),val,./dataset/skeleton_final_v2/paper/paper-set2 (114).npy,./batch_paper/fitted/paper-set2 (114).npy
paper,paper-set2 (123),val,./dataset/skeleton_final_v2/paper/paper-set2 (123).npy,./batch_paper/fitted/paper-set2 (123).npy
